Regulator Name,Gene Set Name,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv3260c,Others,1010,3.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Oxidative Phosphorylation,1010,35.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Pantothenate and CoA Metabolism,1010,18.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Pentose Phosphate Pathway,1010,14.0,19.0,1.0,1010,4.17948717948718,0.2348001093980663,1.0
Rv3260c,Peptidoglycan Metabolism,1010,12.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,p-HBAD biosynthesis,1010,4.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Phenolic glycolipid biosynthesis,1010,3.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Polyprenyl Metabolism,1010,15.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Propanoate metabolism,1010,3.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Propanoate Metabolism,1010,5.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Purine and Pyrimidine Biosynthesis,1010,74.0,19.0,2.0,1010,1.5016339869281046,0.411643698633594,1.0
Rv3260c,Pyruvate Metabolism,1010,24.0,19.0,1.0,1010,2.3381642512077296,0.3694157854893818,1.0
Rv3260c,Redox Metabolism,1010,25.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Riboflavin Metabolism,1010,9.0,19.0,1.0,1010,6.826388888888889,0.15768982466177486,1.0
Rv3260c,Spermidine biosynthesis,1010,1.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Starch and sucrose metabolism,1010,10.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Sulfur metabolism,1010,10.0,19.0,1.0,1010,6.061728395061729,0.17367773008777526,1.0
Rv3260c,Thiamine Metabolism,1010,3.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Threonine and Lysine Metabolism,1010,8.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Transport,1010,101.0,19.0,2.0,1010,1.0600118835412953,0.5820161125696324,1.0
Rv3260c,tRNA Charging,1010,2.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Unassigned,1010,1.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Urea Cycle,1010,4.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,19.0,2.0,1010,4.740196078431373,0.08333789218564357,1.0
Rv3260c,,1010,3.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3260c,Cholesterol degradation,1010,38.0,19.0,0.0,1010,0.0,1.0,1.0
Rv3286c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Alternate Carbon Metabolism,1010,19.0,104.0,3.0,1010,1.6522277227722773,0.3101977741156296,1.0
Rv3286c,Arabinogalactan biosynthesis,1010,29.0,104.0,3.0,1010,1.0053313023610053,0.588855967644578,1.0
Rv3286c,Arabinogalactan bioynthesis,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Arginine and Proline Metabolism,1010,10.0,104.0,1.0,1010,0.9676375404530745,0.6643920522589931,1.0
Rv3286c,Beta oxidation of unsaturated fatty acids,1010,67.0,104.0,6.0,1010,0.8481097356975578,0.7082627456141082,1.0
Rv3286c,Carbon metabolism,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Citric Acid Cycle,1010,32.0,104.0,4.0,1010,1.2542857142857142,0.4227210587614703,1.0
Rv3286c,Cofactor,1010,1.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,104.0,16.0,1010,1.733615221987315,0.048346568959822686,0.42130581522131194
Rv3286c,Cysteine and methionine metabolism,1010,27.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Degradation/Utilization/Assimilation,1010,7.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Ergothioneine biosynthesis,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Fatty acid biosynthesis,1010,15.0,104.0,5.0,1010,4.525252525252525,0.01362429005995026,0.22476091620549815
Rv3286c,Fatty Acid Metabolism,1010,137.0,104.0,13.0,1010,0.9009216589861752,0.6782048720174799,1.0
Rv3286c,Folate Metabolism,1010,13.0,104.0,1.0,1010,0.7233009708737864,0.758673635003233,1.0
Rv3286c,Fructose and mannose metabolism,1010,8.0,104.0,1.0,1010,1.246879334257975,0.5821068461313442,1.0
Rv3286c,Glycerolipid metabolism,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Glycerophospholipid metabolism,1010,50.0,104.0,4.0,1010,0.7478260869565218,0.7775573890370613,1.0
Rv3286c,Glycolysis/Gluconeogenesis,1010,54.0,104.0,4.0,1010,0.6848,0.8276719608353739,1.0
Rv3286c,Glyoxylate Metabolism,1010,7.0,104.0,1.0,1010,1.4563106796116505,0.5337632554724563,1.0
Rv3286c,Histidine Metabolism,1010,10.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Inositol phosphate metabolism,1010,5.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,104.0,1.0,1010,inf,0.10297029702970298,0.6418652053635447
Rv3286c,Lipid metabolism,1010,11.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Membrane Metabolism,1010,67.0,104.0,13.0,1010,2.253968253968254,0.014738420734786765,0.22476091620549815
Rv3286c,Miscellaneous,1010,6.0,104.0,2.0,1010,4.421568627450981,0.11967557091364892,0.6636554387029622
Rv3286c,Mycobactin biosynthesis,1010,10.0,104.0,4.0,1010,6.0,0.013677774752731933,0.22476091620549815
Rv3286c,Mycolic Acid Biosynthesis,1010,11.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Mycolic acid pathway,1010,14.0,104.0,2.0,1010,1.4607843137254901,0.43141862449608254,1.0
Rv3286c,Nicotinate and nicotinamide metabolism,1010,2.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Nucleotide Salvage Pathway,1010,8.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Other Amino Acid Metabolism,1010,20.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Others,1010,3.0,104.0,2.0,1010,17.745098039215687,0.02940672093543773,0.35876199541234033
Rv3286c,Oxidative Phosphorylation,1010,35.0,104.0,1.0,1010,0.24900057110222729,0.9791961749679238,1.0
Rv3286c,Pantothenate and CoA Metabolism,1010,18.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Pentose Phosphate Pathway,1010,14.0,104.0,4.0,1010,3.584,0.04717609648678543,0.42130581522131194
Rv3286c,Peptidoglycan Metabolism,1010,12.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,p-HBAD biosynthesis,1010,4.0,104.0,1.0,1010,2.9223300970873787,0.3529610646365646,1.0
Rv3286c,Phenolic glycolipid biosynthesis,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Polyprenyl Metabolism,1010,15.0,104.0,2.0,1010,1.3469079939668176,0.4678645408655073,1.0
Rv3286c,Propanoate metabolism,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Propanoate Metabolism,1010,5.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Purine and Pyrimidine Biosynthesis,1010,74.0,104.0,5.0,1010,0.6126482213438735,0.8985087575539507,1.0
Rv3286c,Pyruvate Metabolism,1010,24.0,104.0,5.0,1010,2.3577884104199893,0.09135598953633706,0.6418652053635447
Rv3286c,Redox Metabolism,1010,25.0,104.0,5.0,1010,2.2373737373737375,0.10522380415795816,0.6418652053635447
Rv3286c,Riboflavin Metabolism,1010,9.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Spermidine biosynthesis,1010,1.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Starch and sucrose metabolism,1010,10.0,104.0,4.0,1010,6.0,0.013677774752731933,0.22476091620549815
Rv3286c,Sulfur metabolism,1010,10.0,104.0,1.0,1010,0.9676375404530745,0.6643920522589931,1.0
Rv3286c,Thiamine Metabolism,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Threonine and Lysine Metabolism,1010,8.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Transport,1010,101.0,104.0,10.0,1010,0.9527706336216974,0.6088611240861396,1.0
Rv3286c,tRNA Charging,1010,2.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Unassigned,1010,1.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Urea Cycle,1010,4.0,104.0,1.0,1010,2.9223300970873787,0.3529610646365646,1.0
Rv3286c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,104.0,4.0,1010,1.6072727272727272,0.27539121766434377,1.0
Rv3286c,,1010,3.0,104.0,0.0,1010,0.0,1.0,1.0
Rv3286c,Cholesterol degradation,1010,38.0,104.0,1.0,1010,0.22802414064549986,0.9851740010929871,1.0
Rv3291c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Alternate Carbon Metabolism,1010,19.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Arabinogalactan biosynthesis,1010,29.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Arabinogalactan bioynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Arginine and Proline Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Beta oxidation of unsaturated fatty acids,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Carbon metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Citric Acid Cycle,1010,32.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Cofactor,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Cysteine and methionine metabolism,1010,27.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Degradation/Utilization/Assimilation,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Ergothioneine biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Fatty acid biosynthesis,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Fatty Acid Metabolism,1010,137.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Folate Metabolism,1010,13.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Fructose and mannose metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Glycerolipid metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Glycerophospholipid metabolism,1010,50.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Glycolysis/Gluconeogenesis,1010,54.0,2.0,1.0,1010,18.0188679245283,0.10412230519384943,1.0
Rv3291c,Glyoxylate Metabolism,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Histidine Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Inositol phosphate metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,2.0,1.0,1010,inf,0.0019801980198019802,0.12079207920792079
Rv3291c,Lipid metabolism,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Membrane Metabolism,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Miscellaneous,1010,6.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Mycobactin biosynthesis,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Mycolic Acid Biosynthesis,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Mycolic acid pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Nicotinate and nicotinamide metabolism,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Nucleotide Salvage Pathway,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Other Amino Acid Metabolism,1010,20.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Others,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Oxidative Phosphorylation,1010,35.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Pantothenate and CoA Metabolism,1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Pentose Phosphate Pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Peptidoglycan Metabolism,1010,12.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,p-HBAD biosynthesis,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Phenolic glycolipid biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Polyprenyl Metabolism,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Propanoate metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Propanoate Metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Purine and Pyrimidine Biosynthesis,1010,74.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Pyruvate Metabolism,1010,24.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Redox Metabolism,1010,25.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Riboflavin Metabolism,1010,9.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Spermidine biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Starch and sucrose metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Sulfur metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Thiamine Metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Threonine and Lysine Metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Transport,1010,101.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,tRNA Charging,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Unassigned,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Urea Cycle,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3291c,Cholesterol degradation,1010,38.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Alternate Carbon Metabolism,1010,19.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Arabinogalactan biosynthesis,1010,29.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Arabinogalactan bioynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Arginine and Proline Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Beta oxidation of unsaturated fatty acids,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Carbon metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Citric Acid Cycle,1010,32.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Cofactor,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Cysteine and methionine metabolism,1010,27.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Degradation/Utilization/Assimilation,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Ergothioneine biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Fatty acid biosynthesis,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Fatty Acid Metabolism,1010,137.0,2.0,1.0,1010,6.411764705882353,0.25300415076195426,1.0
Rv3295,Folate Metabolism,1010,13.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Fructose and mannose metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Glycerolipid metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Glycerophospholipid metabolism,1010,50.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Glycolysis/Gluconeogenesis,1010,54.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Glyoxylate Metabolism,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Histidine Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Inositol phosphate metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Lipid metabolism,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Membrane Metabolism,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Miscellaneous,1010,6.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Mycobactin biosynthesis,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Mycolic Acid Biosynthesis,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Mycolic acid pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Nicotinate and nicotinamide metabolism,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Nucleotide Salvage Pathway,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Other Amino Acid Metabolism,1010,20.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Others,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Oxidative Phosphorylation,1010,35.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Pantothenate and CoA Metabolism,1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Pentose Phosphate Pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Peptidoglycan Metabolism,1010,12.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,p-HBAD biosynthesis,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Phenolic glycolipid biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Polyprenyl Metabolism,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Propanoate metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Propanoate Metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Purine and Pyrimidine Biosynthesis,1010,74.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Pyruvate Metabolism,1010,24.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Redox Metabolism,1010,25.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Riboflavin Metabolism,1010,9.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Spermidine biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Starch and sucrose metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Sulfur metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Thiamine Metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Threonine and Lysine Metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Transport,1010,101.0,2.0,1.0,1010,9.08,0.19008919722497525,1.0
Rv3295,tRNA Charging,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Unassigned,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Urea Cycle,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3295,Cholesterol degradation,1010,38.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3301c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv3301c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv3328c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,2.0,0.0,1010,0.0,1.0,1.0
Rv3328c,Alternate Carbon Metabolism,1010,19.0,2.0,0.0,1010,0.0,1.0,1.0
