,2-Oxocarboxylic acid metabolism,ABC transporters,"Alanine, aspartate and glutamate metabolism",Amino sugar and nucleotide sugar metabolism,Aminoacyl-tRNA biosynthesis,Aminobenzoate degradation,Arabinogalactan biosynthesis - Mycobacterium,Arginine and proline metabolism,Arginine biosynthesis,Bacterial secretion system,Base excision repair,Benzoate degradation,Biosynthesis of amino acids,Biosynthesis of cofactors,Biosynthesis of nucleotide sugars,Biosynthesis of secondary metabolites,Biosynthesis of siderophore group nonribosomal peptides,Biosynthesis of unsaturated fatty acids,Biosynthesis of various nucleotide sugars,Biotin metabolism,Butanoate metabolism,C5-Branched dibasic acid metabolism,Caprolactam degradation,Carbon fixation by Calvin cycle,Carbon metabolism,Chloroalkane and chloroalkene degradation,Citrate cycle (TCA cycle),Cobalamin transport and metabolism,"Cutin, suberine and wax biosynthesis",Cyanoamino acid metabolism,Cysteine and methionine metabolism,D-Amino acid metabolism,DNA replication,Degradation of aromatic compounds,Drug metabolism - other enzymes,Ether lipid metabolism,Fatty acid biosynthesis,Fatty acid degradation,Fatty acid metabolism,Folate biosynthesis,Folate transport and metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutathione metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism",Glycolysis / Gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Histidine metabolism,Homologous recombination,Inositol phosphate metabolism,Limonene degradation,Lipoarabinomannan (LAM) biosynthesis,Lipoic acid metabolism,Lysine biosynthesis,Lysine degradation,Metabolic pathways,Methane metabolism,Microbial metabolism in diverse environments,Mismatch repair,Monobactam biosynthesis,Mycolic acid biosynthesis,Nicotinate and nicotinamide metabolism,Nitrogen cycle,Nitrogen metabolism,Nucleotide excision repair,Nucleotide metabolism,One carbon pool by folate,Other carbon fixation pathways,Oxidative phosphorylation,Pantothenate and CoA biosynthesis,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptidoglycan biosynthesis,Peroxisome,Phenylalanine metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis","Pinene, camphor and geraniol degradation",Polyketide sugar unit biosynthesis,Porphyrin metabolism,Propanoate metabolism,Protein export,Purine metabolism,Pyrimidine metabolism,Pyruvate metabolism,Quorum sensing,RNA degradation,Riboflavin metabolism,Ribosome,Selenocompound metabolism,Starch and sucrose metabolism,Steroid degradation,Streptomycin biosynthesis,Styrene degradation,Sulfur cycle,Sulfur metabolism,Sulfur relay system,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Thiamine metabolism,Tryptophan metabolism,Tuberculosis,Two-component system,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,"Valine, leucine and isoleucine biosynthesis","Valine, leucine and isoleucine degradation",Vancomycin resistance,Vitamin B6 metabolism,beta-Alanine metabolism,beta-Lactam resistance
Rv1675c,0.19407654374740668,-0.0650583410625678,-0.01408129857379023,0.3246262722532348,0.42189315836118674,0.19093822050743842,0.1067034898317851,0.46375553614376447,0.03454458693178225,-0.034889844212214055,-0.4085646428228034,0.2623586793547175,0.17880030120898316,-0.06484124872653149,0.32356398497986644,0.12039837608204207,-0.23686828680110406,-0.02864506189417837,0.28713161540837057,0.018437280414139057,-0.03217749963567784,0.3996169220915964,-0.22610963832726755,0.5608547462584054,0.18080043027845097,-0.32417346260975377,0.10214504067063462,-0.037565740045078955,-0.23559129741953788,-0.32858072430394586,0.3076016008757012,0.2968523537525985,0.07899662511720995,0.264529470541623,0.12915613887187927,0.042824943651389946,-0.17997772803026552,-0.07900888123397326,-0.08101387632993765,0.21289135074584575,0.38023051866700075,-0.025413270915302766,0.5311526165059602,0.3139715599127191,-0.14344203566729125,-0.11732614916686837,0.1258271080152339,0.26095302898856265,0.22855769776822227,0.14480528113793156,0.2236545898609178,-0.03563447935293035,0.3130744391599849,-0.22530285822320817,0.3282760522430602,-0.29112011819692296,0.009772705364997775,0.0713688259350258,0.21188438405261129,0.20413355343372475,0.06896991117038953,-0.3290384342638722,0.2404797807656342,-0.14577441553544487,-0.47924936640587035,0.024900319516659525,0.19157472417251759,0.10645528939327692,0.35808059520987845,-0.12581244689028753,-0.28250718325392504,0.20897721318405,0.37872034189521875,0.2968245486894322,-0.22112520740586003,0.49875146191283243,0.4568342780410678,-0.11451542263073916,0.13078219969471572,0.5675564209858828,-0.09761829646719478,-0.12702922445710535,0.03766550528489032,0.1506005045769659,0.10965518626500778,-0.07956663457813157,-0.0758533632529314,-0.20828428811555488,-0.35226393600394457,-0.4288639905184597,0.4270891414817375,0.34297145789313627,0.27955278027123664,0.23516740492679072,0.5366124822485592,0.12859008874914069,0.4761376992281277,0.05956704405537705,0.3650354573254836,0.014167302368118417,-0.17624644520891097,0.13831250218878433,-0.14577268191323484,-0.005710200765942031,0.32744823408363466,-0.18476863905674945,0.36534438382831697,-0.09397011436539082,0.04584168336673344,0.39649115131701684,-0.070641737628478,0.08655300211136674
Rv1719,-0.4665162159598382,0.2668639653389468,-0.23339646585380763,0.30062714958913866,0.02905089190086685,-0.20295193548560314,0.2784576463737209,-0.08466508664337355,-0.2342193930103615,-0.23188884741688204,0.06089094100460957,0.06002007943073148,-0.24045960914854742,-0.0510180897988847,0.3244155672157323,-0.05194423990862232,0.1446639628433892,-0.12448184863601805,0.4337568883317428,-0.04823591625719198,0.09849467781113136,-0.12647157296490158,-0.15397297377686736,-0.19020779900850582,-0.05039530141936677,0.11012928214965573,0.10616655531207903,0.04574462386707398,-0.009506032516404583,0.06694169468093192,-0.315095228261783,0.40486551181482167,0.43677787499782716,0.2079103493402923,-0.15220219975769794,0.30724045501902103,-0.14677644329070688,-0.13310389145965368,0.060672159627453426,0.10649004775935417,0.07603778596688848,0.006546362624632374,0.3306289655483304,0.3202367585086849,0.1430261008331798,0.2515273126337369,-0.2073040510408532,-0.20967726012752752,-0.137729911231221,-0.040607631980035364,0.6474419880591609,-0.08492248233169108,0.33416726408266556,-0.34505457868636863,-0.2822759637111866,-0.23774446381723663,0.01157441832746997,-0.035856389048836146,-0.24480323515864388,-0.0022660549953546494,0.5293992939286192,-0.5879052892379621,-0.022298828106229573,-0.33153175800234624,-0.19835586666290328,-0.2020432445489894,0.5763599551048876,0.06508759866123759,-0.06237105705267565,0.08580093025107777,0.32584293978305556,0.0017804863735363385,0.46618326327421233,-0.005975688850529071,-0.053744680535918576,0.18898122935414538,0.035871816430371406,0.060729618410584246,0.06231277506333838,0.4821299747451354,-0.22439198583525796,-0.2376390441327086,-0.24554710067711183,0.2629840746578537,0.1127737556443614,0.08285787289028759,0.42913215521309156,-0.17290593393116693,0.1573540466048609,-0.32005476078516876,-0.5955506256522342,0.28833724711996067,0.41152247307473816,-0.13153924508692494,-0.1630353117956424,-0.4555084095579963,-0.47157912691821,0.2759707683596662,0.3575942113649935,-0.2347314311969385,0.28517682468021066,0.09447686387629359,-0.3463549634116417,0.19580853117504593,-0.1866338937577121,-0.2944857209200432,-0.2367637819814007,-0.043932902561221066,0.4560212520106086,-0.5665426069244988,0.21531176273961722,0.003092556527915402
Rv1725c,0.1094361896352272,-0.25437919458086017,0.07543272134975487,0.07274423911346117,0.3667093209253995,0.34608594888460986,-0.25069274738623587,-0.06768801033488377,0.20298577795084416,-0.0020049185447149342,0.4765278951726507,-0.2716555767350399,0.07511567440246378,-0.2669537616494372,0.13263737972830675,0.04386476213001758,-0.0336801681862523,-0.5384736162244265,0.2941534059096118,-0.28084821040449015,0.04119695039913365,0.15944273267990094,0.06774592350167963,0.29027221063247693,0.13067910837736144,0.4212523530087101,0.3849551132593144,-0.4962246938335513,-0.119256841576701,-0.16402045422805792,-0.2339658749452469,-0.48088458287454006,0.40731399314060274,-0.17553205624751084,0.14864573137579823,0.5691735739156427,0.13674958291919775,-0.022969614440273844,-0.10986028950942836,-0.45580627196921375,0.39624819599557526,0.3338864747954291,0.1162898004101326,-0.138573787008576,-0.07661258474437121,0.4366551668989468,-0.1505920999202443,0.3943931481263934,-0.019763604637296678,-0.32220626865736557,0.3318057696830332,0.19088260138848734,0.03987600837983979,-0.34614966497895333,-0.2576777320646234,0.2524132604017234,-0.01138006907102887,0.0024792220277645993,0.46630900743746395,0.10054978110202695,0.35050609851347964,0.6097712457647311,0.48636403795249317,0.5372888847235673,0.14022386647195417,-0.23801701007130888,0.36960604758978954,0.013459846241612894,0.25010182204946246,0.08224589926846268,0.39582512626891575,-0.29650956843128434,-0.12713120853436055,0.23655389180689457,-0.33730109710361966,0.0707743394136851,-0.017938103760406637,-0.16088908256466694,-0.011334607884411929,0.07440878562236292,-0.4125055863216749,-0.05305840724814745,-0.13221950809973393,0.07716220783123168,-0.08221392894035007,0.011356872123833656,0.13012403201454603,0.004979778847233607,-0.37108465537938184,-0.1756156192056732,0.28703162752408834,-0.07043214703111314,0.11760475913249493,0.13930702648245885,0.46748089928592107,-0.8957309955557469,-0.3748107889750201,-0.2789190727236733,-0.6430387758880458,-0.1725619059555045,-0.026420864407191325,0.0424098016417056,0.37993942810141246,-0.10614211434969484,0.37088850906900805,0.16610476003685376,-0.34622629281292455,-0.13227333740546382,-0.6117945684720744,0.2547509463838723,-0.041261729831543664,0.19707543599043864
Rv1740,0.189632863557723,-0.16582019404630638,-0.2893965857458396,0.3980432436455659,0.46778546605529286,0.10772960329631176,0.3703491984149985,0.25676184362288446,-0.044132891352313325,-0.12090979934295867,0.12193945634602998,-0.0216516608668314,0.1514906350117085,0.06797197452525314,0.39013971800161795,0.028711423932106767,-0.6214315965856395,0.02484422716057777,0.2720502190232992,0.1872943741449183,-0.058465097011531686,0.5100377229134467,-0.3286543301058033,-0.3189217465944245,-0.26301734810422184,-0.3882644539757619,-0.10990156590287048,-0.32998818649768574,-0.42128982440941115,-0.019194513621165588,0.07274637398552936,0.2728983475638248,0.4065947971287474,-0.3612929681306043,0.06260188293211488,-0.43261518468130045,0.3000860126256446,-0.219554518590855,0.06582759164348573,-0.021594547391235286,0.07356880472985672,0.10601698875055737,0.4397023299479011,-0.28222634948740644,-0.3331975967822621,-0.4217076611041325,0.14087108498218373,-0.21903398794484566,-0.26579364047833337,0.16329939913680758,0.362887281261816,-0.1543237896551569,-0.5668799192723131,0.6002932008177277,-0.3654427708460747,0.26736887639905693,-0.0754602213906366,0.039044420304922,0.12314703286095083,-0.08519147285066381,0.2865327524884741,-0.2505891021206689,0.6862024001939143,0.24238816757629877,0.5415831663326653,0.03162398197879901,0.21374091346203558,0.26872511905660107,0.10231063145865862,-0.20793168747808566,-0.4724437481633522,0.11542179454042983,0.5224393448413143,-0.319854197025004,0.13442184808481633,-0.3299671093991443,0.19218522218071832,0.41600165246538484,-0.09113501825131953,-0.23432634025739046,0.23442637498235325,-0.08640856247578416,-0.16593283735483785,0.13559916538435607,-0.08055552585429326,-0.16115852079227172,-0.15596703573225967,-0.24035382357720275,-0.36549467988106366,0.4343774150812803,-0.15375389287498187,0.050648441842974457,-0.00444433009621964,0.3740673663221738,0.5454545454545455,-0.5117581618171937,-0.11482699529966499,-0.15696492797762596,-0.4774665215607592,-0.09747975837673833,0.1664419263596788,-0.17772727768465016,0.06374788822494465,-0.10846902375078007,0.1304535823346682,0.21051291787710324,0.16234340939591854,-0.17987873983866637,0.4959723570853045,0.5974469556599493,-0.27455542915392916,0.09199535605740378
Rv1773c,-0.11091782038330811,0.002719468955113158,0.196278273376626,0.27793723211113763,0.14429877768794858,0.3783793593843463,0.5371388814722126,0.04256471576184523,0.3496878259106404,0.40353703191532264,-0.22039171592861656,0.09209720763805018,0.24429312941780473,0.35196089907541117,0.17194048654328742,0.15871904252849406,0.11434348227499119,-0.05258536818119408,0.2521080290381784,0.5882833592739746,-0.0166196499361444,-0.051288236651759966,-0.09550443612146026,-0.07013566204106375,-0.1407195479215894,-0.405746896359034,-0.1471160355878044,0.2982721187391505,-0.16318384669984295,0.4455060698202721,-0.02577523442370841,0.38847654085284533,0.23676612604048675,-0.4170112948928475,0.4796291017673229,0.04199916166288348,0.5356263413315594,-0.26031847159347254,0.2557798283813809,0.25667442711982213,0.4848510011319844,0.04458199715330172,-0.31086012808494945,0.34693798600957665,-0.09500827730971206,-0.033194383722088106,-0.08853786132560892,-0.35813856571302605,-0.1468200221229362,0.1174652095940068,0.41027938618093124,0.23719930097150654,-0.6370841744136577,0.479008481676501,-0.42736986298808766,0.2966808565577088,0.1533801267450688,0.23626941003448199,-0.15445639339427814,-0.06452602427441917,0.3121706834178387,-0.34527533113871045,0.28167349739013325,-0.0033844682338226018,-0.5679435243228363,-0.17435749009950308,0.05805701345568365,0.308920980218948,0.3136144995711156,-0.01639005740970778,0.31272878234185775,0.37644371154183975,-0.11651006670580405,-0.22483554725191746,0.6316756452418584,-0.30834271785989026,0.10628897685063482,0.46593023692321095,0.1755922083355167,0.2476993773248235,0.5087982337150263,-0.2023105379431375,0.37357837923338005,0.2512109514451944,0.4493344981577291,-0.07627232635604658,0.07454436191637498,0.298080248956454,-0.2044576248659996,0.15368404734669988,-0.18379683261830643,0.16712159936435272,-0.22711628237567627,-0.10369310819997984,0.1045067765223277,0.2254904391245916,-0.10471786555560242,0.3365598692071045,0.05336579057733343,0.1240054334129932,0.04661958223853513,0.03947638553145316,-0.5387308473118593,0.08320099509170314,-0.0871310523023704,0.2503451604747682,0.1814303638644918,-0.044871077078255966,0.6621611949768262,-0.2092972068661924,-0.009227538774251948,0.0022815758992975055
Rv1776c,-0.3672094296350462,-0.4283107056697444,-0.17409912583502404,0.23377832218943717,0.5254559181587785,0.35383724983471376,0.05373793641438687,0.36283790281491846,-0.42582929655699453,0.20032373058342068,-0.276207579543747,0.4874723760449877,0.029856287800721915,0.104063501675209,0.0804774383064222,-0.0980277198037629,0.3442635077085111,0.1772565987400747,-0.17954680893421948,0.5847649310758591,-0.13459063065761373,-0.3170873438934562,0.46139904138805543,-0.028562080547808733,-0.19421269884394599,0.3112229767856841,-0.6139348270498017,0.06782960430379792,-0.4717762528092037,0.012592177220730139,0.25897431689623,0.4308318557806211,0.08029636040914934,0.17053653086526388,-0.3865304244821522,-0.8037354301437585,-0.35942052631055604,0.29915395336861683,0.378439579293224,0.1570537650097527,-0.027641659510191707,-0.26962180775792743,0.458578702823376,0.16600874698685286,-0.4246884724095011,-0.5876143977397249,0.2343896948020778,-0.3901307539743514,0.20551307902588561,-0.30267013177518276,0.3225696257467772,-0.6128864342640652,0.09297818801951035,0.09116024572194104,-0.5603886732915553,0.053344541448359095,0.15324749230807722,-0.08755639356179312,-0.34315066834460095,0.024091018927715258,0.2690920277008941,-0.24231551581776295,-0.10304107535847029,-0.30753584166925213,-0.32246143760915946,-0.056086519114688094,0.3433677215679515,-0.2254546255712639,0.049222084785300435,-0.3852049857272729,-0.6143410187032694,0.31760187601170803,0.44573162809352457,-0.17095058828193846,-0.0671420296172561,0.055364052259638,0.33207243892046784,0.38950800637785987,0.4992226500283109,0.2006937639590827,0.12838429654522626,-0.24657893155084584,0.21047310059468358,-0.22167267240131755,-0.13979871657456255,-0.20022485431140943,-0.18022843813235648,-0.005795046720942609,-0.3691609365077065,0.41569928554891644,-0.05191873589164789,0.3898620170143303,0.3869907916790738,0.04799738876970572,0.45670391501748503,0.10468319559228656,0.29582866434780675,-0.08518193646680722,-0.6058631921824104,0.47159504866616936,0.3765291567687165,0.3778779646828071,0.09356069664172018,-0.15503304812889734,-0.5998022493877572,-0.3504869084154829,0.3158260700787858,-0.11986613085539644,-0.027878926716442404,0.3814146277547954,0.36220325196993847,-0.15930895856872274
Rv1816,0.338833515452693,-0.1724423555320192,0.4744490226990538,-0.06801571554746744,0.2650840733889192,-0.02055094751972064,-0.5700066217498857,0.21783231644309575,0.13043160215643984,-0.26970312650886435,0.040362825181291584,0.4727536335692848,0.19697321220142894,0.14836198666406028,-0.13290907794286685,0.282122913534199,0.11308926780341019,-0.11497581428788717,-0.4917122330496655,-0.09737466801924777,0.4914495276312467,-0.03776979507050776,-0.0679023839333821,0.6213982915821863,0.48435013668384136,0.5912280701754385,0.537469898277194,0.4981946325230831,0.09983434274848452,-0.6516024674718167,0.1877569277388974,0.3167919799498747,-0.21992792598906083,0.6337726836176613,0.3768178147939047,0.6281701117955163,0.12558842183895125,0.40592865707292136,0.19790619336820126,0.2736603593864778,-0.3141002183710818,0.3641955059224189,-0.007095217841989243,0.37007003360127727,0.2348729840978625,0.23135366255858303,0.19412560802029344,0.5974538272632011,0.4331861402549244,0.36478956537710466,-0.1077381136868365,0.5591817338084142,0.5011125117491174,-0.24821137396477871,0.5206156181378397,0.4380033087565939,0.4975630839266597,0.21482198373680933,0.3746451974128876,0.45177749797729816,-0.35448347932257784,0.5592264612922936,-0.3583494462399921,0.30456778465889156,-0.3238079848405765,-0.034456587966721214,0.45512605721983124,0.16091276434204083,0.16145766311111098,0.4994845102634669,-0.17792693774083984,-0.20655887816457708,-0.049146688794180465,0.5190905599313861,-0.2360746557315595,0.35816652211289746,0.352018651661679,-0.056158871161300083,0.2065944650339004,0.3626527746851728,0.3157980322374742,0.5298933148598887,-0.260682943458314,0.2792390146107131,0.25401071371078054,0.44371551063064324,0.12017589650955357,-0.13627521300901313,0.4087175844405643,-0.6307865730994385,0.4032622809074872,0.12847138069836883,0.4977424032607615,0.37359342848871635,0.13110879464629982,0.8184582542566677,0.5171289065933979,0.48400509439616424,0.22058897750454443,0.36245949404230415,0.5154598233911888,0.38713758141854454,-0.18280168663904706,0.14376492104302546,0.5211582473728027,-0.14129552028677358,0.10448411566918392,0.4435176457256017,0.07544541598666796,0.5826942198352068,0.19498096751519434,0.10261015208062946
Rv1828,0.16830585282101343,-0.14470931464761877,0.1562334866684073,0.19358228974587166,0.4158347433697986,0.18948218692250057,-0.08294843410258657,-0.07313761086776653,0.23109751511862975,0.053466528231141786,0.4410812185024876,-0.16808181927864674,0.06365794215638984,-0.22847326741544446,0.27312005930440153,0.022828988736393552,-0.2367459483064248,-0.22409409566463886,0.28610990280061005,0.0038993679880505727,0.10025197718626125,0.31326056754457654,0.4669892724715426,0.5369916909487191,0.13822387145264042,0.3119010351156703,0.3345228643564846,-0.7042372828795397,-0.290607979087091,-0.19375285746657084,0.024823654335599243,-0.4744264988594614,0.3761400900402718,-0.19596658723498417,0.328148253761988,0.19383921863260703,0.04162765671490465,0.03220294209624297,-0.04240209021270894,-0.4952420244809873,-0.048452403672663236,0.4086247640669422,0.1634716354593161,-0.26485601512968343,0.05559726698478576,0.09054189181430372,0.05589588203952872,0.4646468853985358,0.08697853821833063,-0.3090510836696566,0.108299356974639,0.03816226293739472,-0.03660517987992812,-0.28113770419028583,0.09344603202519564,-0.28948333422729766,-0.015070599438709809,-0.0217563189695546,0.43551623828770875,0.024745476593948934,0.27166616036106694,0.008769731896767718,0.6001047938877769,0.4177438562818471,0.1207414829659319,0.12492959760091121,0.32439209076393755,0.24536912980314018,0.2936358231045584,0.08780799096220188,0.027439376862153697,-0.17459119496855344,0.06368017879062915,0.12054768850965109,-0.19079579061104326,0.22740252635633396,-0.07926299481088067,-0.361802924183571,0.38505535535392854,0.07320862790395599,-0.3970413751514985,0.2332351379834896,0.041000399237924146,0.07191944600827477,0.03690840630102343,-0.027480747339209965,0.34410755878723054,0.07428853463573429,-0.20326990316378055,0.4141465965869113,0.29571546688704453,-0.13649826655876568,0.006981380302460954,0.05606822145415427,0.25995402380536414,-0.65508917714434,-0.2269195489037259,-0.11682867457414457,-0.5838517367566217,-0.44004831324684507,0.15114546542719032,0.015089535993750958,0.3410331420006363,-0.08439265231959436,0.29865507882049835,0.12334484409644919,-0.18123776708705427,-0.10385389328589034,-0.49580256191395133,0.5145833596607455,0.20313670692202312,0.522422915340352
Rv1830,0.09553879856069453,-0.1700036587631253,-0.2640258472705116,0.48843253603004555,0.3575181543137151,0.10492690970306101,0.49674996247764147,0.09043691013450189,-0.04274094673137574,0.09231791940747808,0.06317600520603373,-0.19907222558401216,0.14379899629765736,-0.04558285896406733,0.37160713900281356,0.01481684127383992,-0.7528335595483467,0.024309952538865698,0.23011575994952063,0.19390534944316992,0.01515685310998642,0.48840743070741893,-0.2084453382516862,-0.08126410835214454,-0.11954070544040207,-0.5569848043532254,0.034333789653900715,-0.5711575695885038,-0.42524613551351037,-0.02621116076471469,0.010362311148236103,0.19598997493734333,0.3784876133220043,-0.4660140662952713,0.3078454287891845,-0.25779820214221044,0.39309378630811065,-0.19135782864932305,0.11625516731466887,-0.14102700696606219,-0.12158828996447679,0.0938268636474218,0.5592373431770722,-0.33141567168765074,-0.31380885241540435,-0.38479446149830504,0.022915981166845623,-0.11460088785121322,-0.20730272016883589,0.1086282165395811,0.24873116181032195,0.053031114781140365,-0.668068417153907,0.28895130850610296,-0.22643979464046662,0.24352712758062198,-0.11282119383735051,0.02973254919254731,0.14307851400459334,-0.13195373052655723,0.13508411951635035,-0.36316126016129635,0.6034343879070623,0.2351320330100558,0.4867477934843367,0.09851259702231388,-0.0013465890774593536,0.28553276638611247,0.19369847045770175,-0.07544410652345124,-0.2469900728570354,-0.07755817241522578,0.5008137799950836,-0.1325377344352512,0.25259839279678603,-0.08300933554871864,0.10756827624155585,0.3265709471440041,-0.08849335673101022,-0.4315143444784306,-0.11790237420069383,-0.11353279413075562,0.04924502220847515,0.22206958367979407,-0.04687649428631496,-0.05590125088146164,0.06967947603891467,-0.20255964419372952,-0.4483917929264897,0.4540662221900744,0.06889283559737452,0.055857554882290106,-0.27897872775184057,0.3919521618653429,0.419443679201214,-0.44128586802723413,0.01393525385509109,-0.2797817486246774,-0.4167459287038382,0.0246798012439626,-0.1608327969688238,-0.09697638811339743,0.2401548723249859,-0.02998189276715757,-0.15341906324050486,0.18995392769351038,0.03885797567453125,-0.18492738920457066,0.36034920260000247,0.5719294479625058,-0.2948804499185802,0.057564812570668866
Rv1846c,0.2848486666901969,0.042825926043910834,0.42221755299509345,0.08599468498987234,-0.17471847618486602,-0.11592979059585917,-0.15296959605498828,-0.22382156969390993,0.33838502509735013,0.03982308544522922,-0.2341332967018446,-0.11212273154839458,0.11302100766627105,0.08744478915655501,-0.038889315040154415,0.25467328739868644,0.4855567486665181,-0.4028886204605481,-0.15016330906827569,0.03199792574806293,0.38387405096823646,-0.3198070396485846,0.11067506175806285,0.6674855745492545,0.40788839173192804,0.558998798110518,0.6188117003536843,0.25615192544399507,0.35952690405449794,-0.42572742157304533,0.05004481904648006,0.19665627483342502,-0.19741729427524127,0.3339088892976507,0.6198423599219238,0.5486261241636758,-0.0604018187633214,0.1239912091940224,-0.08050546185905028,0.08473928464833666,0.08790295460883465,0.49766277244374496,-0.30280246020307733,0.3892953686622912,0.44663659318642035,0.5561967265673902,0.11009997366343771,0.5832468548485085,0.34566519096958664,0.34280564886160947,-0.3589972035603451,0.568233103712789,0.5589942301111595,-0.2662755790548151,0.6311785745186534,0.45740902821175833,0.3575363222278456,0.21052832896614793,0.3389719409306562,0.2929959569544582,-0.4624271111661883,0.7327948906830086,-0.08398080944512781,0.3994808949220714,0.36681849413111944,0.21487659843762158,0.051761244350400804,0.3446269552963049,0.16498379810721053,0.4795197554167068,-0.06391149926008183,-0.32838926071404495,-0.5288865021427567,0.4926089298225099,0.34528372003898944,0.4295946226283289,0.13798275610262623,-0.12277393276415005,-0.04244847735829965,0.2231995812606531,-0.04873796141337558,0.4929662570375894,-0.0586377504291192,0.38182401328817966,0.4353280105090825,0.37666310520679624,0.44246890191325033,-0.21721915245839002,0.3027047282590263,-0.6344679909063834,0.2552948551337192,-0.0495739100004251,-0.053976624675984186,0.016611905329108723,-0.6079288497801744,0.6769276160287803,0.19915288452215385,0.44567766626198474,0.519770699248175,-0.1818253127548648,0.27111420027386435,0.2284070346351169,0.22153049044485057,0.08831262502307341,0.7197512865351837,0.0521608560584369,-0.3243979521746696,0.34758357652596844,0.5909058248883154,0.2220968441693456,0.3499148446135044,0.3964474751539228
Rv1909c,-0.26933055422334273,0.29913283903742693,-0.3058057187193203,0.136996396448618,-0.11389578487154159,-0.2586426352222194,0.017241457459780618,0.20610681944858344,-0.361129718855713,-0.15151566031454958,-0.28959898133060713,0.3810151988957561,-0.06551268236495589,0.14667119256807043,0.1874259373250253,-0.011225616240221226,0.578835941114699,0.1994605605703882,0.38038012227303714,0.10903302491986178,-0.20725500236839875,0.04046655049907308,-0.04669178783098116,-0.29114112133232845,-0.20288108960862822,-0.4592146666225033,-0.39018067589174477,0.30143086415011444,-0.06538830880695144,0.689218220959077,0.08461499171573475,0.5464869069224786,0.2401146107468845,0.37522667003485505,-0.479011637469317,0.02553412212899908,-0.001612186185091291,0.1036683864071295,0.2046772908216149,0.35826721654150484,0.2045427395012862,-0.24499882199093204,-0.08641059251872574,0.208310225594439,-0.11777964591349843,-0.06352047862259558,0.03926131546494632,-0.48091124846164535,-0.11463016236622425,0.37624315212278336,0.5712859423724734,0.006170107537157632,0.38261056010028727,0.34614647129456655,-0.32250790052844414,-0.27167968899235606,0.07855842304534133,0.001325675905235968,-0.4431660231932309,0.022670775382286484,0.45787406950485565,-0.10886493541521344,-0.45603152342575015,-0.21153727948859802,0.3619112287543603,0.06497463290319105,0.34887353951395395,-0.18324665905169857,-0.2138299732311003,-0.24158868847108705,-0.2481417587609397,0.3012085337279566,-0.2599300311219544,-0.12127616202324273,0.18499813297558979,-0.04717468738269237,0.029818248783179513,0.33020436467508496,0.2533970139991385,0.5690555802113167,0.24168051479478542,0.01726973189469505,-0.1476643426667273,-0.07097570175246276,-0.2574411909020813,-0.22214267537576876,-0.17667707182451536,-0.07908333451265015,-0.20711731547826429,-0.2003626054370916,-0.28832833035582883,0.15426423395915106,0.43460060094606157,0.11417932140370157,-0.287483177466747,0.48164400482799796,0.389212652050232,0.19783961806438577,0.47148200431338866,0.24870977709929287,0.18803118642203415,-0.13381883907774683,-0.4199074616846777,0.1448950176230166,-0.42608659782163394,-0.22709414496365696,0.2742634767903431,0.22412562781143763,0.5376511274573228,-0.4927444628631402,0.01074896256620994,-0.3122432345267569
