Rv0019c,Rv0020c,Rv0022c,Rv0023,Rv0038,Rv0042c,Rv0043c,Rv0047c,Rv0054,Rv0067c,Rv0078,Rv0081,Rv0117,Rv0135c,Rv0144,Rv0158,Rv0165c,Rv0182c,Rv0195,Rv0212c,Rv0232,Rv0238,Rv0260c,Rv0273c,Rv0275c,Rv0302,Rv0324,Rv0328,Rv0330c,Rv0339c,Rv0348,Rv0353,Rv0377,Rv0445c,Rv0452,Rv0465c,Rv0472c,Rv0474,Rv0485,Rv0491,Rv0494,Rv0576,Rv0586,Rv0599c,Rv0602c,Rv0608,Rv0623,Rv0653c,Rv0674,Rv0678,Rv0681,Rv0691c,Rv0735,Rv0737,Rv0744c,Rv0757,Rv0767c,Rv0792c,Rv0818,Rv0821c,Rv0823c,Rv0827c,Rv0844c,Rv0880,Rv0891c,Rv0894,Rv0903c,Rv0967,Rv0981,Rv1019,Rv1027c,Rv1033c,Rv1049,Rv1129c,Rv1151c,Rv1152,Rv1167c,Rv1176c,Rv1186c,Rv1189,Rv1219c,Rv1221,Rv1255c,Rv1267c,Rv1287,Rv1332,Rv1353c,Rv1358,Rv1359,Rv1379,Rv1395,Rv1404,Rv1423,Rv1453,Rv1460,Rv1473A,Rv1474c,Rv1556,Rv1560,Rv1626,Rv1657,Rv1674c,Rv1675c,Rv1719,Rv1725c,Rv1740,Rv1773c,Rv1776c,Rv1816,Rv1828,Rv1830,Rv1846c,Rv1909c,Rv1931c,Rv1956,Rv1960c,Rv1963c,Rv1985c,Rv1990c,Rv1994c,Rv2009,Rv2011c,Rv2017,Rv2021c,Rv2034,Rv2069,Rv2160A,Rv2160c,Rv2175c,Rv2242,Rv2250c,Rv2258c,Rv2282c,Rv2324,Rv2359,Rv2374c,Rv2478c,Rv2488c,Rv2506,Rv2595,Rv2621c,Rv2640c,Rv2642,Rv2703,Rv2710,Rv2711,Rv2720,Rv2745c,Rv2760c,Rv2779c,Rv2788,Rv2827c,Rv2884,Rv2887,Rv2912c,Rv2986c,Rv2989,Rv3050c,Rv3055,Rv3058c,Rv3060c,Rv3066,Rv3082c,Rv3095,Rv3124,Rv3133c,Rv3143,Rv3160c,Rv3167c,Rv3173c,Rv3183,Rv3197A,Rv3208,Rv3219,Rv3223c,Rv3246c,Rv3249c,Rv3260c,Rv3286c,Rv3291c,Rv3295,Rv3301c,Rv3328c,Rv3334,Rv3405c,Rv3414c,Rv3416,Rv3417c,Rv3488,Rv3557c,Rv3574,Rv3583c,Rv3597c,Rv3676,Rv3681c,Rv3736,Rv3744,Rv3765c,Rv3830c,Rv3833,Rv3840,Rv3849,Rv3852,Rv3855,Rv3862c,Rv3911,name,annotation,expression,gpr,notes,id,subsystem,genes
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",{},23dhmp[c] --> 3mop[c] + h2o[c],Rv0189c,{},DHAD2,"Valine, Leucine, and Isoleucine Metabolism",Rv0189c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3668926853042094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7057318354786227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5614801985296891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05914464304989185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,R09960,{},h2o[c] + hhd[c] --> 4hoxoh[c],Rv3536c,{},HSAE,Cholesterol degradation,Rv3536c
1.0,1.0,0.8694292081346833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3955540151978359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36342018492922856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4212956291580653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5140827857082766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,T0034b,{},atp[c] + h2o[c] + mn2[c] --> adp[c] + h[c] + mn2[e] + pi[c],Rv2059 and Rv2060 and Rv2061c,{},MNabc_rev,Transport,"Rv2060,Rv2059,Rv2061c"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Phosphoglycolate phosphatase,{},2pglyc[c] + h2o[c] --> glyclt[c] + pi[c],Rv2233,{},PGLYCP,Glyoxylate Metabolism,Rv2233
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377511785200247,0.4797974562978204,1.0,1.0,1.0,1.0,0.569991053801502,1.0,1.0,1.0,1.0,1.0,1.0,0.626172406809262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1678214385990063,0.8275966178614022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08436569657116497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5614801985296891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9087841870267933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.633984845872603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34903073248328326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6844489329898702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Adenylate kinase,{},amp[c] + atp[c] <=> 2.0 adp[c],Rv0733,{},ADK1,Purine and Pyrimidine Biosynthesis,Rv0733
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Galactokinase,{},atp[c] + gal[c] <=> adp[c] + gal1p[c] + h[c],Rv0620,{},GALKr,Alternate Carbon Metabolism,Rv0620
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5989591999722733,1.0,1.0,1.0,1.0,1.0,1.0,R_CYST_II,{},h2s[c] + pser__L[c] --> cys__L[c] + pi[c],Rv0848,{},CYST_II,Cysteine and methionine metabolism,Rv0848
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377511785200247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4644708867477674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9717109799083632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8654885430103609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7928833942534422,1.0,1.0,1.0,1.0,PHBADC,{},dtdprmn[c] + gdpfuc[c] + h[c] + phbz1[c] --> dtdp[c] + gdp[c] + phbz1g[c],Rv2957 and Rv2958c,{},PHBADC,p-HBAD biosynthesis,"Rv2958c,Rv2957"
1.0,1.0,1.0,0.9086908368107895,1.0,1.0,1.0,0.00173714939085844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1802811125369528,1.0,1.0,1.0,1.0,1.0,0.8377511785200247,0.6331913409103276,1.0,1.0,1.0,1.0,0.569991053801502,1.0,1.0,1.0,1.0,1.0,0.03183866417945711,0.626172406809262,1.0,0.8024293911079462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05060635300568824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1678214385990063,0.8076668836511033,0.9466913872324126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7320730861014632,1.0,1.0,1.0,0.23009293165111638,1.0,1.0,1.0,0.019167169935110626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00944790339720237,1.0,0.1873983688786133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5738629989302539,1.0,1.0,1.0,1.0,1.0,0.9872124886145677,1.0,1.0,1.0,1.0,1.0,1.0,0.20279588920108582,0.5997766681005223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6797749430330599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42277366290054297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009652866519910353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703128704362817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,R_FAD_14,{},coa[c] + fad[c] + nad[c] + odecoa[c] --> accoa[c] + fadh2[c] + hdcoa[c] + nadh[c],(Rv0131c or Rv0154c or Rv0215c or Rv0231 or Rv0244c or Rv0271c or Rv0400c or Rv0752c or Rv0873 or Rv0972c or Rv0975c or Rv1346 or Rv1467c or Rv1679 or Rv1933c or Rv1934c or Rv2724c or Rv2789c or Rv3061c or Rv3139 or Rv3140 or Rv3274c or Rv3504 or Rv3505 or Rv3543c or Rv3544c or Rv3560c or Rv3562 or Rv3563 or Rv3564 or Rv3573c or Rv3761c or Rv3797 or Rv0672 or Rv2500c) and (Rv0222 or Rv0456c or Rv0632c or Rv0673 or Rv0675 or Rv0971c or Rv1070c or Rv1071c or Rv1141c or Rv1142c or Rv1472 or Rv1935c or Rv2486 or Rv2679 or Rv2831 or Rv3039c or Rv3516 or Rv3550 or Rv3774 or Rv0905 or Rv3374 or Rv3373) and (Rv0468 or Rv1715 or Rv1912c or Rv3141) and (Rv0243 or Rv1074c or Rv3546 or Rv3556c or Rv1323 or Rv0859),{},FAD_14,Beta oxidation of unsaturated fatty acids,"Rv0243,Rv0215c,Rv3139,Rv1679,Rv1467c,Rv1715,Rv0975c,Rv1323,Rv1934c,Rv3564,Rv0673,Rv0456c,Rv3560c,Rv3543c,Rv3544c,Rv2724c,Rv3573c,Rv2831,Rv3039c,Rv0752c,Rv0971c,Rv1935c,Rv0972c,Rv0400c,Rv1142c,Rv3274c,Rv2500c,Rv0154c,Rv3546,Rv1071c,Rv0131c,Rv1074c,Rv1141c,Rv0468,Rv3140,Rv3061c,Rv0675,Rv0222,Rv3141,Rv3562,Rv0244c,Rv0672,Rv3797,Rv3516,Rv0873,Rv0905,Rv1346,Rv2486,Rv0231,Rv0271c,Rv1933c,Rv3563,Rv3761c,Rv1472,Rv1070c,Rv2679,Rv3774,Rv0632c,Rv3374,Rv3556c,Rv3505,Rv2789c,Rv0859,Rv1912c,Rv3504,Rv3373,Rv3550"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07938274858047453,1.0,1.0,1.0,1.0,1.0,0.9357537286462323,1.0,1.0,1.0,1.0,1.0,0.8596118439256698,1.0,1.0,1.0,1.0,1.0,1.0,0.626172406809262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027229095378743594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7057318354786227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5187012776439518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1873983688786133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6149775600922627,0.5997766681005223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007767709292448564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Citrate synthase,{},accoa[c] + h2o[c] + oaa[c] --> cit[c] + coa[c] + h[c],Rv0896 or Rv0889c,{},CS,Citric Acid Cycle,"Rv0896,Rv0889c"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377511785200247,0.4797974562978204,1.0,1.0,1.0,1.0,0.7302522126015627,1.0,1.0,1.0,1.0,1.0,1.0,0.626172406809262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22800399860390133,0.8782931275003112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11755595475071887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6886168498329395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984795849134478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8835083866034751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3991417243877747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7827476153623656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Adenine phosphoribosyltransferase,{},ade[c] + prpp[c] --> amp[c] + ppi[c],Rv2584c,{},ADPT,Purine and Pyrimidine Biosynthesis,Rv2584c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.809859997145566e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8377511785200247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7613631634225847e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015614232875329202,1.0,1.0,1.0,0.327193136998241,1.0,1.0,1.0,7.068781001859776e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0011982291259355e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25486270012748613,1.0,1.0,1.0,1.0,1.0,0.012465877748301666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911327227180016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1045840389118175e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0344759517610587e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,VIUB,{},atp[c] + fe3[e] + h2o[c] + 0.0005 mcbts[c] + 0.0005 mcbtt[c] --> adp[c] + fe3[c] + pi[c],Rv2895c and Rv1348 and Rv1349,{},VIUB,Transport,"Rv1349,Rv2895c,Rv1348"
