,"Alanine, Aspartate, and Glutamate Metabolism",Whole Metabolism,Alternate Carbon Metabolism,Arabinogalactan biosynthesis,Arginine and Proline Metabolism,Beta oxidation of unsaturated fatty acids,Carbon metabolism,Citric Acid Cycle,Cofactor,Cofactor and Prosthetic Group Biosynthesis,Cysteine and methionine metabolism,Degradation/Utilization/Assimilation,Ergothioneine biosynthesis,Fatty acid biosynthesis,Fatty Acid Metabolism,Folate Metabolism,Fructose and mannose metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,Glycolysis/Gluconeogenesis,Glyoxylate Metabolism,Histidine Metabolism,Inositol phosphate metabolism,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Lipid metabolism,Lipopolysaccharide Biosynthesis / Recycling,Membrane Metabolism,Miscellaneous,Mycobactin biosynthesis,Mycolic Acid Biosynthesis,Mycolic acid pathway,Nicotinate and nicotinamide metabolism,Nucleotide Salvage Pathway,Other Amino Acid Metabolism,Others,Oxidative Phosphorylation,Pantothenate and CoA Metabolism,Pentose Phosphate Pathway,Peptidoglycan Metabolism,p-HBAD biosynthesis,Phenolic glycolipid biosynthesis,Polyprenyl Metabolism,Propanoate Metabolism,Purine and Pyrimidine Biosynthesis,Pyruvate Metabolism,Redox Metabolism,Riboflavin Metabolism,Spermidine biosynthesis,Starch and sucrose metabolism,Sulfur metabolism,Thiamine Metabolism,Threonine and Lysine Metabolism,Transport,tRNA Charging,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Unassigned,Urea Cycle,"Valine, Leucine, and Isoleucine Metabolism",Cholesterol degradation
Rv0042c,6.41559395347679,563.0860723971115,0.6027373945480983,0.34460057816773365,1.8256994454605577,0.1143812823203689,0.13923335281310312,3.2941247764444697,0.7854244771979143,24.327806300485964,6.166359812717076,,0.02571974252416743,,1.7749316728860465,0.9447901296371667,0.3805817881093497,0.14920408194068938,2.052307111909936,6.674433965134196,1.7943764503687047,0.14651737130515533,0.9451744645072375,,4.301797138200992,0.016526506338570963,1.2225273985239469,0.35430029545479846,2.270451545936784,1.6443362744637284,0.4863903511115506,0.3893907233209865,0.7278624432591049,3.2937986159298362,0.028836676067927,3.591847434509338,1.914564047122576,0.3264502186029203,0.5513210796185583,2.3456683398273275,14.45590870464035,0.31792357443338276,0.8709323729240093,20.443449694206173,3.568245310504348,7.093211424524427,0.7854845845192961,inf,0.2564026605947763,1.0331068589701662,0.21606313753097145,0.2785889499910254,18.001793123529893,12.70972732592932,0.12816946067057947,,0.09221717046415966,3.1103479452250897,98.7006848329821
Rv1473A,9.869408477257409,752.3902545283809,4.670050148441404,10.589802216383626,7.133646008780766,3.5944530936226577,0.15421579874677863,20.19782235846737,0.33852559137250027,209.73752878815066,14.87332152472363,,5.389984801006978,,25.325940750989115,17.850804456849108,10.040451728793142,0.0937097901223507,19.514949913003306,34.20372338352315,12.40606947295231,14.938449875134523,3.334672561126103,,23.389959737690432,0.5332308794909081,17.17263347994304,2.8239619517339656,4.513890483087136,39.22112327186326,6.996222899514458,1.2366566540978787,5.168634277750975,9.486362507152597,2.7567312990458883,20.122778205153548,18.273276135465924,14.46105571050298,70.47410848126385,12.538962879115909,12.000601362214613,17.242502492115268,6.625943193213233,89.22788693176078,22.06765614923634,33.90678108101714,6.022192767180009,,2.022456244602143,5.020943949790331,2.1673690924349978,5.427507994342867,75.92050953851567,12.70972732592932,18.49400405633541,,2.8594481205174325,40.05148171340507,100.0263599040711
Rv1657,17.656385941185935,715.4407442653595,14.896470701078748,31.058654227060035,43.59913952888998,10.256799852899153,2.091296590715277,16.17162379967703,0.6728374239010532,26.422867942585555,24.46221956311378,,10.371601954918791,,57.637790371263655,28.153084248711945,21.689591469695046,3.6280852800161183,25.47764751725692,49.31462036649221,19.120103098500785,22.733155290892704,13.92588114307057,,41.47837655700404,1.8903065957491698,64.11252664882595,1.1872795869362536,8.267729981996773,93.20894113988206,21.086748237450642,3.9855818827507883,16.8561896338242,16.893851778237178,10.406765835244943,12.657613434387684,47.625317787365056,25.64775995328624,137.80772304018123,12.160743952388197,13.043140590058108,33.80142549297192,12.309671924600146,50.67003596782059,30.240941960601823,28.261190880787808,21.874256451916043,,6.914221957387881,12.367294843418376,7.85492205857799,68.86409443627852,61.96058278730881,12.709840243522164,31.3891595669263,,8.04073049842152,10.095709413371178,99.62797301221379
Rv0757,7.926890667571503,783.468499420544,0.3153505198892592,0.536527868943457,1.4798993947030916,27.128223545125422,0.20450498773418968,29.80114174864191,1.3659601428228565,49.81112749139708,7.281575090620008,,13.471649091439403,,210.43618655256208,12.193123484426351,11.307222308435081,0.11917962834788359,2.3255697349167512,8.972471911500207,2.1939905938595237,29.778566234887595,1.5204006179057827,,4.3613133086792875,0.0,0.6986320520436571,7.290193751424344,4.918776939301517,44.37094986206572,2.384098282704645,0.36723658002266024,1.7766172673307672,3.0144263555931565,0.4412875911873315,15.874151297423232,54.075112402884656,5.488865837800026,76.61546843728794,16.856043082454217,12.80753041191085,7.2930327841358045,1.2846840926816792,16.123500302831157,30.20452521617986,22.592884214393347,2.754671078801592,,0.2563929094110816,1.4597059003753976,0.14742980773569728,0.6811162967450775,30.227602559996097,12.70972732592932,1.2772436337173503,,0.18078018354257208,3.5334572447960446,99.73620575191852
Rv3223c,10.223192595791163,629.2858720040275,0.7927913341207564,0.569804993282998,2.105094065095031,0.19038323317483763,0.15067391659035814,8.560052131491982,1.0780247911866654,20.12155787576522,6.5323419443728135,,0.19749676865322985,,3.892711247158687,1.9141186053881314,11.673192910035322,0.13162893465411207,1.2600349967579247,7.119414239233298,3.988105799665147,0.6795153415632753,1.5534538364360162,,3.9999616378506806,0.0,1.288910208977627,0.632672633090148,5.309593661338747,48.06944518041844,1.8035658378067698,0.30772174898079735,0.9163962154149955,3.1345495968784913,0.23824299630775833,4.072521819394053,17.151138510352684,1.0937820387671338,81.5931933857817,16.856043082454217,12.364935574365344,0.45933925421295796,1.0682120338416283,25.934693610751125,4.139254016401777,8.014392649467258,2.7034875219300627,,0.2432266264084717,1.181992180688897,0.2152459287516327,0.3417891921452017,24.260460824302175,12.70972732592932,0.08381403040698163,,0.11533892564157569,9.643668782669465,99.59278160754903
Rv2621c,5.14780191473642,556.8267836953505,0.5167281411176275,0.0988637679396298,2.176425507271815,0.34404519034962405,0.11677828115094513,3.7975360345628264,0.9525266828533046,12.00252951942725,6.037499412329316,,0.0,,2.861015797401792,0.8888600039763372,0.469124347508195,0.05768834976465322,2.1112376458939495,6.803844904724316,2.015561780364223,0.0,0.8393093370238752,,4.721173193162083,0.0,0.7108473299679458,0.5280163260173716,2.3568854098624397,0.6155882937646073,0.21608270072095317,0.34486006578677464,0.7561842291691889,3.4724980935236056,0.0,3.1282799034988633,2.2273167808481795,0.16793100065527408,0.037926944731101815,3.925124815434357,12.808911607654016,0.6793463522143126,1.1131069033741388,25.457950650628238,4.031190325227818,6.549078788193436,1.419712752460289,inf,0.2560986901924054,1.1795300714650505,0.13529250748267613,0.22607230562950695,21.82891503559448,12.70972732592932,0.18849304341212472,,0.10899279660196642,2.1072723734412584,89.4437163792731
Rv0273c,5.7010455757804515,544.0628165071097,0.5266083074431538,0.0,2.290982211616611,0.05647227717908043,0.17077887226382762,4.019515744724962,0.7248657166244316,13.033320827621367,5.760320376773897,,0.0,,2.783974234278517,1.0175550922806567,1.1792395781057683,0.056328404799763726,2.933600163488663,6.584529137426906,1.927286376622351,0.08944356758611773,0.9242321288559048,,4.290017234574622,0.0,0.9334465842427347,0.2990944820833006,0.9526406049491388,2.4865020928639545,0.5922349463253416,0.38655079178026014,0.5401468501452188,3.025651386150958,0.11275552025823844,3.6895718966982294,3.128257006359917,0.43770040785402065,3.4048709815407245,0.6882991932986067,1.2821869463985816,0.6474706139818962,1.1219040781632905,2.3712980991049237,3.9494696394501223,6.789761938876417,1.2347040767165625,,0.24133070599944098,0.8878853372770283,0.15721883457779287,0.0,21.052365071306674,10.18490554223654,0.09372509671482929,,0.047526825391825574,2.0143456725080005,26.052812102258905
Rv0117,7.868025390243427,812.5871887688613,29.55755997128523,0.19719359915203197,1.537027553853229,0.09520623801359888,0.1259068503207703,9.951329804952412,2.791101218918214,71.55183848509122,10.277442379044524,,0.15109879581907523,inf,1.4041950907009557,1.7605014591484078,1.5067374917050924,0.02524337690972743,1.6103954587031821,18.69370181262176,10.772488490671886,0.1809349701737553,1.1457288625312168,,77.09512017037996,0.0,0.6602019650418272,0.720461888011451,2.3060834703451336,4.0391860751524895,0.7578480764059405,0.390310109653911,0.2970820770758776,3.0285406908169805,0.170916703199586,5.489706262309776,3.2398941690832546,0.6165901885040359,4.368533838798562,16.893343265800272,11.667899996518734,0.588142875505764,26.07291569484947,17.8597177104377,10.83567463387329,8.352570647998078,1.9146984959732485,,0.23068382446283908,1.0556574686901141,0.2696175695366747,0.30077411469235343,25.036011679749187,10.923813609701442,0.5699599330211547,,0.08210505031449086,27.37990092310629,99.40795832328003
Rv0981,16.580235077653075,936.9871934339952,0.39661711309287445,0.3692997617253167,1.7502736951085134,0.08199295369130974,0.11588097070941979,14.859552052233933,0.8236692577674091,12.063262383256255,5.689216744774056,,0.03452073026591342,,1.5844356710030914,1.0327357699108293,1.8997642622135156,0.07914722013717092,1.3333802484197785,7.6910730145926305,1.5480180066484803,0.2075708396483156,1.0895275565659182,,4.801539249712266,0.03443874954302618,0.7885368121539675,0.8718990801085786,2.362008060422609,5.86732981165551,0.8943892967051175,0.4243982031775551,0.6482364036561183,2.908082399560781,0.0,4.241271193702205,5.070888575412111,0.3084745781034274,10.382929001393881,16.856043082454217,12.829152218805463,0.48892525802874626,1.1784324148946652,41.539026651734034,4.2254795271524594,8.928550727914384,1.5302046606768007,,0.25787927608183797,0.9251106327051728,0.23194152759885112,0.47941994893014717,29.313097088052377,12.70972732592932,0.0,,0.15153963615693616,19.212292338437575,84.90126492481959
Rv1556,14.393619616998292,702.9719479851794,0.5751180300814511,0.36791882003752346,1.6053262997619846,0.14033037669156945,0.10562959480989015,8.839980203765403,0.8749579913492164,15.028491275808012,6.664282872039021,,0.06910504999969157,inf,1.5371348823791549,1.519713263573707,0.5376037776206518,0.18614743180982837,4.440063198418352,6.228884107588184,3.0679218141461098,0.09588220759812936,0.7293189595495352,,4.178869461687995,0.0,1.0151870107283805,1.4080851852010394,1.7681918438879511,1.8261660090483873,0.07413857412416174,0.3463196084020782,0.7494007718270222,2.8066525806643834,0.18183586646451794,3.195865650038267,2.2456274607549322,0.6319970659309864,0.0,16.689638250546984,41.827822470010034,0.5690863370734898,0.8451226602551126,6.747428441717863,3.3743198283119957,7.038026294232068,0.8046507960581589,inf,0.1714429831245008,0.9525280112769575,0.19943788139803212,0.0,38.46677278861697,12.70972732592932,0.0,,0.1887234212827017,11.708710081967126,100.18681063542166
Rv0328,9.538841897826986,707.5267855429221,1.0040643212533127,0.4215588557952235,1.8412911066079327,0.06515735875296008,0.1045775151516759,12.743177954829678,0.37287957808970157,13.548420500814624,5.324102558777477,,0.0,,2.3006395113815636,1.1112426573752359,3.224497498145744,0.25044518356276324,2.4994618315134964,8.35225677459675,2.0999712330535836,0.3487679191737237,1.0036424460873894,,4.470462003140672,3.010350836536021,1.0418231375812588,1.0519251222212163,1.85655978829099,10.360361098599867,0.5579471058160568,0.23114573897853585,0.8527281015232301,2.8790020597500305,0.1705832662652644,3.4730934023936624,6.986644592830113,0.2998082713986972,17.031374883098238,4.69972064320024,12.668917031654026,0.48447524556451194,1.0446203689931108,30.81004485703925,4.483570633930788,7.87254843260248,1.7010734824812304,,0.24779554375821555,0.9983589418437614,0.1629066944466565,0.33962258330940676,23.450883356702878,12.70972732592932,0.04585052042577703,,0.12334938504221446,4.76801437829975,104.13319889957582
Rv3557c,73.15955953421856,997.8488590569436,0.548310126663201,38.635704905631414,2.5791271499154886,0.28777201978850947,0.24203926261568282,11.108491565016646,3.997586427828586,15.870110109402203,10.365109492134215,,0.25001424253781435,inf,107.10717779899473,1.7289971715870711,15.65649663280537,0.016346539196293378,47.30165685368351,6.351356948040856,1.9474342444297978,0.4114030035884111,1.1781287819195827,,2.6112522886367815,0.013491852679419119,1.1431790270392852,0.6718875129148268,5.174811934542044,44.63090308146568,1.9200135467515682,0.35858627232060425,0.5637259753557025,18.172904157753536,0.07501562481689554,3.663917839735983,13.594501879570366,0.8294188661890808,63.427474652401315,16.856065896473897,12.266236058063452,0.5524843419517416,1.2177756601598533,6.439477198153974,5.794481244753204,11.130576940466618,2.5249103378594935,,0.23419333119389332,1.068581776626977,0.2024297722468835,0.27904368506091476,24.06284467939675,12.70972732592932,1.413760998335252,,0.1916206887670991,87.98896126605007,99.85695604773872
Rv1453,19.28585466451579,789.780839045727,23.069760630130517,4.510997800336801,6.786239410335908,1.5748449400223365,0.4765776123434162,12.250068367654656,2.7740964996604562,85.47136099084224,13.51637081608155,,0.805288784007567,,5.759055234963985,4.258056931148786,4.320946689820668,0.6615403662934367,30.993649893519738,18.735246741007288,4.839717202305689,2.4611579057798627,2.572983398069069,,75.22447732353682,0.11996540888086935,6.549701237363566,2.9156891243867378,3.0458155934346167,8.063992282450961,2.9826162877908344,0.7738867683615199,1.3096911900599837,4.7624373570387775,0.8769166391635129,17.84251089065348,8.186076399960472,3.094293860352426,15.462315193716245,16.691421102759662,12.642908432216295,4.009087299475288,25.798689673595263,70.38469741680653,13.586982081764118,40.32236370831627,4.802634992359892,,0.9952334801094559,2.1285491379186956,0.5545558060028402,1.971002355848816,66.96793244271242,12.545105346234765,1.7270515489541678,,1.0734563843776184,32.56420459244022,98.70294279146717
Rv1033c,9.2634333037008,759.1135612510652,4.280157292248003,7.409996929679802,3.9669068206394544,16.08687353974159,0.4712159691943089,11.051165793533873,1.2259608387164806,150.76196733833785,12.167333261649175,,3.5881759445054886,,240.6998880511765,7.135675260582785,18.105803719829808,0.38727487728140575,63.49823788640906,35.24782285255727,7.047579597001669,9.696280399434896,3.5700777660048417,,13.435117071459183,0.35960742438861704,15.425678759950225,4.1626870936117655,6.0026279904003985,77.98119837794492,5.434905111989604,0.7602850739055299,4.86968997032343,7.068964037750202,2.9798154499481884,16.591564093539212,24.3481155847402,12.902273619328405,118.81396083739399,16.86526682025477,12.817662164511878,10.589101294744259,3.8694872009605024,104.21133167930486,25.90190493086449,18.799003456284325,6.971969141836584,inf,1.9560245982426834,3.4570686485346664,2.251912862913909,2.6092791003651574,53.44358335952106,12.70972732592932,9.868051726153844,,1.5989989966461315,7.449602143023246,100.3743651468412
Rv2069,6.249033915853534,711.534436045404,2.176043000160106,3.2228150656956767,3.2946128778001795,1.4805022958814973,0.13414452571778485,8.938351902871634,0.6497500362541673,117.31415439350914,9.599575427191319,,2.3064246543951104,inf,199.62159475241657,4.659791547214752,6.434484425328771,0.28147530602656023,3.8359835973220062,17.524763726100787,6.121290747394097,7.410824513349728,3.124871534192786,,10.133145891530978,0.18883984894570677,9.481490574050492,1.7282807604439823,2.8443516945165865,21.23125394809088,3.030830070457931,0.614874561369749,2.0756536263455527,4.297605915776707,1.9066419876427885,14.091993147082336,10.306358842352713,8.346005944300241,36.14640855382709,16.85608289420551,11.314497363977189,6.132604162988975,2.7649583539030393,102.32292586628716,10.743475376328469,19.56751627376517,3.8868834934856062,,1.149785337830111,2.72487425677231,1.2388807234002328,1.717797645707908,34.06878726738821,12.70972732592932,5.676052540433206,,1.0131262268651466,1.8020463641029534,99.63316854338154
Rv1460,6.212134504931476,678.6625549244011,17.157111527183183,28.047565303117455,27.073413394266325,15.46129835202021,2.0869985691077892,21.64275432221853,3.997586427828586,175.46826941493734,28.80639202311494,,12.518986076414798,,203.77628005015086,17.73503023869112,15.290869831306388,3.710369840871992,63.89519058309653,47.631868260439504,18.71336475184891,27.268805945123162,14.433747867012633,,51.26001789471552,1.900281259384458,71.24462329748349,4.9087487660984435,8.169438151444472,64.81044794864785,19.153888326653647,4.2851749841780995,17.893964487280467,16.408755839486023,11.276547586658845,19.418262855080528,45.31085895354488,23.508529744987086,105.39659623455813,16.30390948627779,11.928431541631962,33.671296662727,14.665154527054648,76.8882051856272,34.1315298687487,47.593027459030054,24.383851397354334,,8.07631908149724,17.111093802078244,7.804426812821353,12.78150603978859,94.53565723231621,12.70972732592932,26.629429182541774,,9.395663541335933,5.211435751005979,100.39143532839718
Rv0903c,21.8110725643047,716.9416818324956,0.29646683528983686,0.5885150968793276,2.191486549799097,0.19235464733267393,0.08037061756010606,7.943236254474066,0.6362560378499698,13.806304100674588,6.007415037380424,,0.028151101263287657,inf,2.3939259582710606,0.9269146045504544,0.4002576942161059,0.06476673546486111,1.4619099432687308,6.934990972735127,2.830384559712367,0.022584545363837576,1.0698621855049355,,4.243802166978229,0.043431425237560245,0.5845212483321948,0.5999625537731775,1.6910092905748906,2.085607718572422,0.4580690273238723,0.40572238455209964,0.7267885658553173,2.8847334886589318,0.3002013782975377,3.3573898934949282,2.4178136989234216,0.3162594378979999,0.9512660579415735,16.74870475730003,41.55574665535639,0.8482858959134755,0.9505688403901079,5.9568474077145,3.823236007177326,8.599028294238808,1.075783510039522,inf,0.20120708109553775,1.2036273031621245,0.33917787197797633,0.12854371035499676,30.384392946297886,12.70972732592932,0.21262993806179487,,0.2917213093665075,15.383802049284478,100.16183837097844
Rv3249c,7.207749501110951,680.9966427300127,1.1099854709364163,3.116864697357522,2.393170271373744,0.7828859008611695,0.09079336716005187,6.576578506944736,0.9742317866349478,80.9837399018383,8.202941264633395,,0.9853122101721645,inf,199.67410579603822,3.1003568054264843,9.954063200756602,0.16112969938315333,2.871525726414349,14.329895837595087,3.903111563726471,3.4366630111107033,1.9550117483316438,,8.592304791522288,0.1314866220953169,5.578909633117461,1.1804717115128638,2.904319884780421,15.374335095235708,1.8964748085766885,0.3912051294053646,1.3420510584778746,4.51339108575267,0.9049601499894065,12.718907535633775,5.260185737031664,5.432582948977809,10.653843826235956,16.15712886327037,12.808008698623912,4.14860704151123,2.200620755460527,110.18115081382952,9.37612471976572,17.3427893583919,2.0858785689359216,,0.3841906863171761,2.066840430220185,0.6647579466936945,0.5438914462658346,23.736663966072157,12.70972732592932,3.5306385367459305,,0.5643579235612178,1.2710036220224343,99.83391392525367
Rv0023,10.817610458571751,663.5815405841579,1.3152690445785538,0.6056593433545069,1.8757131553314146,0.049441054259361114,0.15579419047701942,12.239674831527957,2.1316689830025335,12.931769943032968,6.280843705417129,,0.12463457681482047,,3.096038769483585,1.6031460679451959,26.29826780911607,0.38989912078673006,2.2946482056129414,7.2244172942313245,1.8478991626496823,0.4186045119397944,2.2468164464437983,,3.910901454498742,0.002453376058255449,1.1382016120455503,1.0906106938778815,11.926744191631755,109.21683484545244,3.604989483756235,0.3620928212435061,0.9438730137985245,3.28534842912375,0.4775230457929662,4.189805848167682,24.213282677283427,0.6662472606370591,156.10240120976465,16.856043082454217,12.936737865937102,1.9696850470574654,0.855060418366365,32.224438997781704,3.669514353918823,6.968270010819552,4.172452029026643,inf,0.27667566982725855,1.0693481828100884,0.13671342541901624,0.8614582233547581,24.858759558424122,13.024567679038416,0.24544660670514115,inf,0.16566303265765697,9.72093282396775,99.9468002026455
Rv1846c,6.670395194098108,790.8901213196882,5.014593506599546,8.765800007860499,24.369422168659355,12.73959475151519,0.44879517736582736,24.183211465710123,3.997586427828586,186.6437726748162,18.1972506678245,,2.2187569187590443,,51.568171755664004,6.198139705321138,11.638482873768876,1.1569552230476687,37.899174319534055,41.86899776570096,13.760017886538714,6.562423209502463,4.274683697157944,,46.0378363364474,0.2006817065430785,22.765576067499225,4.468345585146675,2.390245153756131,50.61429739408738,6.6329164977134685,0.9895997592926667,6.097273950722137,8.224679021774346,2.666612119689815,21.259630239170463,11.763228668630749,12.190361783600851,81.85423128730811,16.856864944142597,12.47854408044965,4.5281337168689655,10.30398740805634,96.61262091507469,33.195019448172744,51.95673911521685,7.025309639582843,inf,2.377034565651206,3.829509214776852,2.5834920907429533,1.1968546664038664,100.19513347409415,12.70972732592932,3.5802693861588026,,2.3356049690670275,4.409378129381629,380.04957341629625
Rv0324,8.276098847194515,772.700478196554,1.7877908899780306,0.8563536241259024,3.1135575067643178,0.27647970584755976,0.17151586026500465,4.6983528851748035,1.778469865042222,26.369023499990334,12.116499543139183,,0.09830085601431172,,176.82881653897343,1.5180769819746307,10.083336873849532,0.1611400956038687,2.733600362623692,12.408228629486663,2.501455895637527,4.621062128534407,1.202063067028018,,49.714647394977526,0.021966585713527314,0.548963562386281,0.2958821351372003,5.691110699330892,40.6278725799734,1.214530237898685,0.3147003740017362,0.6951366549175826,5.856736527741811,2.042543213658516,19.783052802109577,10.253079842883718,9.406408966473112,66.13382535566308,16.856043082454217,11.789278303991452,25.563343111470807,2.3374893115698447,77.09634162014113,5.274601040307028,29.542723909887812,5.248807294646875,,0.36639951920791897,1.9899006935328507,0.47066461742370724,25.72653191329224,22.584572688894283,12.70972732592932,10.629624211765167,,0.1713432980026581,9.021017839783514,99.62742134441312
Rv2017,7.577181697913839,863.3542048192825,0.46552113923317284,0.3315843654122167,2.299732507100022,0.13928620045615406,0.2251108438355965,21.521133632257516,2.1017635224991835,13.741974245113974,5.485881952423539,,0.0,,2.687499151325277,0.9119435860409094,0.7520583325821797,0.06176501516701083,1.893671516586131,32.04893466521887,1.9848174457562862,0.12440861850678245,1.0426704972204976,,4.242091353743013,0.016925881326521498,1.0568910645798353,0.282085003888483,2.888181477400759,4.051060782730907,0.40398831025730686,0.222646357995544,0.5179630445893569,2.9513520742885415,0.21171509299592323,4.018302202557763,3.133579363178073,0.2881072382087282,2.3502612171818797,14.432804693568839,1.4593293293081708,0.5883509705602141,1.155275302829828,31.620455441229065,20.961859514094062,6.989917413270696,1.83725019087853,inf,0.18385388985621756,0.9200887536319805,0.2440076690389748,0.27413729421027205,13.715041023066627,12.70972732592932,0.12178873475912655,,0.0292453920992125,3.868093437547883,97.41426062701568
Rv0238,32.40214042180827,870.9590864289116,0.6428014116865096,0.2222322324451989,2.4182750493661826,0.21448104007133154,0.08501663446404124,11.043026223416991,0.8415210277169554,14.055099021221933,6.6595059574950985,,0.3950803837897259,inf,2.2767957748537007,1.422802528856872,6.4021593553562735,0.19226337414763575,2.3198906323525126,7.4116566411248,2.607965001122081,0.32142391133399834,1.1056518049357185,,3.883186936311299,0.03118076295509333,0.5270004194757816,0.8348076379447721,4.766387932385147,20.03723512620944,1.5165573290805967,0.32141197109401276,0.8121094833352781,3.280847729562688,0.26047005522513855,2.9741963031313094,44.28028431399876,0.27083760098585286,41.05668224639145,16.856043082454217,27.730193340399627,1.0486155806141746,1.2225368468583244,28.52980736840099,3.9980759993231065,15.357745825537926,2.0474524259854006,inf,0.22825380214564397,0.8313485869222432,0.23847801989353787,0.5009848633250773,23.53533703054797,12.70972732592932,0.11402473565690444,,0.25428763347210703,12.523961352768906,393.1305026920489
Rv1189,6.956788655898052,589.5029994514917,0.4270080010718744,0.0,2.2626216842125504,0.041187346564153036,0.25480691993978566,5.91975097009801,1.316076268630822,12.00709664232228,6.514350969110429,,0.012801941052677715,,2.042837816272944,1.3041596419187875,1.4200486265291303,0.08607557321650046,4.902898359515796,6.684683079894797,1.758461077849015,0.0,1.037601728659872,,4.16783422189071,0.016467719351983802,0.7985252077573658,0.22474415962692093,3.03742539796025,2.4359647562409523,0.9813995299653124,0.3288820316257557,0.5251784584382725,3.047249794007444,0.07688111171060007,4.155355796949275,3.593788622322399,0.12597359129494848,4.1926139236266105,3.411122906202951,13.638841005960062,0.6296283683529786,0.9956275747175588,15.901066515451788,3.7932182950884497,7.881935908283914,1.2996237740928152,inf,0.351825284494481,0.953211838331905,0.14495646602549417,0.3804893686189559,18.042384612433757,12.70972732592932,0.0458847392212184,,0.18734563865743367,5.472347800493832,102.1580731641434
Rv3417c,5.3379482423362745,678.9782125053897,0.4100308716109833,0.5535329500030125,2.4914790692675792,0.16826254378947025,0.2914971609998976,5.003350795431275,0.42278136872929767,14.445570428185752,5.860102900216537,,0.026191206703979578,,1.7694040544078367,2.0137022597021548,0.920735948251906,0.004370389423538603,3.376991722411959,29.61412873781846,2.052626185033507,0.31725681155021945,1.1265671399717014,,4.2961125774017885,0.011584192521161508,22.593877106798107,0.9086525990823568,1.9741337190189867,6.530617224852689,0.35989072737635935,0.32622378088655346,0.683056042484171,2.9567556093212977,0.28195409718327974,3.5252036278664174,2.8474806353836803,0.3981216242622738,2.0074480263767884,16.856043082454217,12.812997973885963,1.008955227550879,1.0892191809573115,49.259441546461574,27.692914894802392,6.501626758526872,2.247634186157958,,0.2555802907654732,0.9237029195328627,0.233218863709855,0.28385805232515254,30.25159191401383,12.70972732592932,0.00024646915680304,,0.14139052499707788,1.9441374122321131,99.16607035495267
Rv1152,10.530282209046042,698.9908357197484,1.5558071788567305,2.0241949772081975,2.277983764105566,1.1251886276685987,0.2979654420810558,8.753519801730949,2.013224399490489,87.71576918155277,8.575847994186743,,1.4238559289104729,inf,199.7858728479008,3.197554267976742,4.155883942789466,0.09553296922409453,2.9115922525860176,16.180706317140405,3.411907417348311,3.996369959869929,2.3586062166896773,,7.532729410053513,0.1093219200107405,7.092616607205234,1.4124759112063192,2.6414943429782416,15.092269844179702,1.1812128549400085,0.5539907129443892,1.6973080250573243,3.834815947840859,0.7376248421676705,12.794893219837242,6.029075165954035,5.445018358973152,6.837469491852467,16.087389740443072,12.832002954400043,3.1707387111218597,2.5138279287008736,104.80923965144889,9.634907216980977,19.169937059382484,2.2021598459062033,,0.6911311512845763,1.564691070205919,0.649897488372439,0.7911592389444394,22.047254649807723,12.70972732592932,3.601330314909021,inf,1.1726578888690928,9.496976016808327,99.60215926228172
Rv1353c,16.89409432694449,915.9406032254833,0.765822182471416,0.4315654972611478,1.6973969234942827,0.1680741499956828,0.17196115381949603,18.95802045190363,2.8543289967313816,17.600952614574414,5.61490896955971,,0.0,,2.9594006456342856,0.8214891168919596,3.0600779893250007,0.0,2.365025119204167,30.501787685055575,1.589689517462177,0.13875107906625075,0.6989096640801293,,4.733032912671525,0.03731160643612,1.3666990162331654,0.4114206955410007,2.7083384660614938,11.322572424709074,0.4769156411620978,0.3974326002853048,0.5828022711928245,2.632851922901717,0.15823863866683896,3.760497116031302,37.196862452044414,0.3690443821732503,18.888110698376547,16.835154033103507,12.80753041191085,0.4846054602425148,0.9565419347889758,41.119572260587965,18.07128164263973,6.424954754030518,1.1688241596619129,,0.38772724227715244,0.937389147994742,0.3444231850859592,0.27007853919943653,12.559602432204986,12.70972732592932,0.09966093131464052,,0.26003617015906305,21.488593874890213,102.22855742769272
Rv3830c,6.336316681174598,804.757463138243,1.1523271598485694,0.26991193552664833,1.697549950793081,0.04286398245650713,0.16324913454405166,20.1203072366206,2.5510470997545087,21.45797335845862,5.684661741207013,,0.0,,2.314585331645788,0.9541616820128728,0.6269528307519426,0.0968165897986242,1.2706756070977667,28.887338380408746,1.742453955965749,0.10729855044120551,0.4264182348370252,,5.105908089849393,0.00444399999728598,1.4575892773754782,1.2413068510857077,2.350995454826793,1.873884828809513,0.12978033930248048,0.3436900633817679,0.49823597952913806,3.0575787265346506,0.12125571324547524,3.5834785961283213,1.3879135861989211,0.36826490242859994,0.21673531943377985,14.03873930415773,1.9427583451178982,0.6019177696977875,0.9749008613996482,25.35842317240348,16.940142726055903,7.304538239944276,1.0993806065117628,inf,0.16772275713786874,0.5299944454154527,0.19920525164142727,0.3980474503202849,28.472940408168338,12.70972732592932,0.09181696069233355,,0.1396191699574441,4.940124026965977,100.45898553791133
