,pFBA fluxes,IMAT fluxes,FVA IMAT pFBA fluxes,diff imat,diff fva imat,name,annotation,expression,gpr,notes,id,subsystem,genes
499,0.0008092469459768959,-0.0,0.00011699733371592622,-0.0008092469459768959,-0.0006922496122609697,Phosphatidylglycerol synthase (n-C16:0),{},cdpdhdecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp160[c],Rv1822 or Rv2746c,{},PGSA160,Glycerophospholipid metabolism,"Rv2746c,Rv1822"
500,0.0022265206554332724,-0.0,0.00032190047975363826,-0.0022265206554332724,-0.0019046201756796341,"Phosphatidylglycerol synthase (C16:0,C19:0)",{},cdpc16c19g[c] + glyc3p[c] --> cmp[c] + h[c] + pgp160190[c],Rv2746c,{},PGSA160190,Glycerophospholipid metabolism,Rv2746c
501,0.0007247918538809566,-0.0,0.00010478719113450461,-0.0007247918538809566,-0.0006200046627464521,PGSA190,{},cdpc19c19g[c] + glyc3p[c] --> cmp[c] + h[c] + pgp190[c],Rv2746c or Rv1822,{},PGSA190,Glycerophospholipid metabolism,"Rv2746c,Rv1822"
502,0.0005066058035474295,-0.0,7.324281982740503e-05,-0.0005066058035474295,-0.00043336298372002445,Phosphatidylserine decarboxylase (n-C16:0),{},h[c] + ps160[c] --> co2[c] + pe160[c],Rv0437c,{},PSD160,Glycerophospholipid metabolism,Rv0437c
503,0.0005066058035474295,-0.0,7.324281982740503e-05,-0.0005066058035474295,-0.00043336298372002445,Phosphatidylserine syntase (n-C16:0),{},cdpdhdecg[c] + ser__L[c] --> cmp[c] + h[c] + ps160[c],Rv0436c,{},PSSA160,Glycerophospholipid metabolism,Rv0436c
504,0.9863122871271038,0.0,0.9980210911900756,-0.9863122871271038,0.011708804062971812,Glycerol-3-phosphate dehydrogenase (ubiquinone-8),{},glyc3p[c] + q8[c] --> dhap[c] + q8h2[c],Rv3302c or Rv2249c,{},G3PD5,Glycerophospholipid metabolism,"Rv2249c,Rv3302c"
505,0.0,-1.0,0.0,-1.0,0.0,Glycerol 3 phosphate dehydrogenase  NAD ,{},dhap[c] + h[c] + nadh[c] <=> glyc3p[c] + nad[c],Rv2982c or Rv0564c,{},G3PD1ir,Glycerophospholipid metabolism,"Rv0564c,Rv2982c"
506,0.0,0.0,0.0,0.0,0.0,Glycerol-3-phosphatase,{},glyc3p[c] + h2o[c] --> glyc[c] + pi[c],Rv1692,{},G3PT,Glycerophospholipid metabolism,Rv1692
507,-0.0,0.0,-0.0,0.0,0.0,MNXR84636,{},h2o[c] + h[c] + pc_TB[c] --> 12dgr_TB[c] + cholp[c],Rv0217c or Rv0220 or Rv0646c or Rv1076 or Rv1104 or Rv1105 or Rv1399c or Rv1400c or Rv1426c or Rv1497 or Rv1755c or Rv1900c or Rv1923 or Rv2045c or Rv2284 or Rv2349c or Rv2350c or Rv2351c or Rv2385 or Rv2463 or Rv2485c or Rv2970c or Rv3084 or Rv3176c or Rv3203 or Rv3487c or Rv3775,{},LIPW,Glycerophospholipid metabolism,"Rv3084,Rv1104,Rv2350c,Rv3203,Rv2045c,Rv2463,Rv2284,Rv3487c,Rv2351c,Rv0646c,Rv1105,Rv0220,Rv1076,Rv1900c,Rv3775,Rv2385,Rv1755c,Rv1399c,Rv1426c,Rv1923,Rv2970c,Rv1400c,Rv3176c,Rv0217c,Rv2485c,Rv2349c,Rv1497"
508,0.0,-0.0,0.0,-0.0,0.0,Choline kinase,{},atp[c] + chol[c] + h[c] <=> adp[c] + cholp[c],Rv3817,{},CHOLK_1,Glycerophospholipid metabolism,Rv3817
509,0.0,0.0,0.0,0.0,0.0,Acetyl-CoA synthetase,{},ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c],Rv3667,{},ACS,Glycolysis/Gluconeogenesis,Rv3667
510,0.0,-0.0,0.0,-0.0,0.0,"Aldehyde dehydrogenase (acetaldehyde, NAD)",{},acald[c] + h2o[c] + nad[c] --> ac[c] + 2.0 h[c] + nadh[c],(Rv0768 and Rv3293) or Rv0147 or Rv0458,{},ALDD2x,Glycolysis/Gluconeogenesis,"Rv0768,Rv0147,Rv3293,Rv0458"
511,-0.04663106199463815,-1.0,-1.0052849897793705,-0.9533689380053618,-0.9586539277847324,Aspartate-semialdehyde dehydrogenase,{},aspsa[c] + nadp[c] + pi[c] <=> 4pasp[c] + h[c] + nadph[c],Rv3708c,{},ASAD,Glycolysis/Gluconeogenesis,Rv3708c
512,0.04663106199463815,1.0,1.0052849897793705,0.9533689380053618,0.9586539277847324,Aspartate kinase,{},asp__L[c] + atp[c] <=> 4pasp[c] + adp[c],Rv3709c,{},ASPK,Glycolysis/Gluconeogenesis,Rv3709c
513,0.31255994586542424,1.0166666666666666,0.9177214551020783,0.7041067208012424,0.605161509236654,Enolase,{},2pg[c] <=> h2o[c] + pep[c],Rv1023,{},ENO,Glycolysis/Gluconeogenesis,Rv1023
514,-0.20855335305557568,0.006666666666666569,-0.02159747430533965,0.21522001972224225,0.18695587875023603,Fructose-bisphosphate aldolase,{},fdp[c] <=> dhap[c] + g3p[c],Rv0363c,{},FBA,Glycolysis/Gluconeogenesis,Rv0363c
515,0.20855335305557568,0.0,0.02159747430533965,-0.20855335305557568,-0.18695587875023603,Fructose-bisphosphatase,{},fdp[c] + h2o[c] --> f6p[c] + pi[c],Rv1099c or Rv2131c,{},FBP,Glycolysis/Gluconeogenesis,"Rv2131c,Rv1099c"
516,0.46987894935244684,1.0166666666666666,0.9404659387758629,0.5467877173142197,0.4705869894234161,Glyceraldehyde-3-phosphate dehydrogenase,{},g3p[c] + nad[c] + pi[c] <=> 13dpg[c] + h[c] + nadh[c],Rv1436,{},GAPD,Glycolysis/Gluconeogenesis,Rv1436
517,0.0,-0.0,-0.0,-0.0,-0.0,Glycine-cleavage complex,{},gly[c] + h[c] + lpro[c] --> alpro[c] + co2[c],Rv1832,{},GCCa,Glycolysis/Gluconeogenesis,Rv1832
518,-0.0,-0.0,-0.0,0.0,0.0,Glycine cleavage complex,{},alpro[c] + thf[c] --> dhlpro[c] + mlthf[c] + nh4[c],Rv2211c and Rv1826,{},GCCb,Glycolysis/Gluconeogenesis,"Rv1826,Rv2211c"
519,0.11816215476836102,0.0,0.017083360181658125,-0.11816215476836102,-0.1010787945867029,"Glycine hydroxymethyltransferase, reversible",{},ser__L[c] + thf[c] --> gly[c] + h2o[c] + mlthf[c],Rv1093 or Rv0070c,{},GHMT2r,Glycolysis/Gluconeogenesis,"Rv1093,Rv0070c"
520,-0.0,-0.0,-0.0,0.0,0.0,Glycerate kinase,{},atp[c] + glyc__R[c] --> 3pg[c] + adp[c] + h[c],Rv2205c,{},GLYCK,Glycolysis/Gluconeogenesis,Rv2205c
521,0.0,0.0,0.0,0.0,0.0,Hexokinase (D-glucose:ATP),{},atp[c] + glc__D[c] --> adp[c] + g6p[c] + h[c],Rv2702 or Rv0650,{},HEX1,Glycolysis/Gluconeogenesis,"Rv0650,Rv2702"
522,-0.03655520773541079,0.0,-0.005284989779370721,0.03655520773541079,0.03127021795604007,Homoserine dehydrogenase (NADPH),{},hom__L[c] + nadp[c] <-- aspsa[c] + h[c] + nadph[c],Rv1294,{},HSDy,Glycolysis/Gluconeogenesis,Rv1294
523,0.01692969061793195,-0.0,0.0024476195712329813,-0.01692969061793195,-0.014482071046698968,Homoserine kinase,{},atp[c] + hom__L[c] --> adp[c] + h[c] + phom[c],Rv1296,{},HSK,Glycolysis/Gluconeogenesis,Rv1296
524,0.0,-0.0,0.0,-0.0,0.0,L-lactate dehydrogenase,{},lac__L[c] + nad[c] <=> h[c] + nadh[c] + pyr[c],Rv0694,{},LDH_L,Glycolysis/Gluconeogenesis,Rv0694
525,1.8319206525392213,0.2699999999999883,0.8511462027645407,-1.561920652539233,-0.9807744497746806,Pyruvate dehydrogenase,{},coa[c] + nad[c] + pyr[c] --> accoa[c] + co2[c] + nadh[c],Rv2241 and Rv2215 and (Rv0462 or Rv0843),{},PDH,Glycolysis/Gluconeogenesis,"Rv0462,Rv0843,Rv2215,Rv2241"
526,-0.0,-0.0,0.0,0.0,0.0,Pyruvate dehydrogenase (lipoamide),{},h[c] + lpam[c] + pyr[c] --> adhlam[c] + co2[c],Rv2241 and (Rv0462 or Rv0843) and Rv2215,{},PDHa,Glycolysis/Gluconeogenesis,"Rv0462,Rv0843,Rv2215,Rv2241"
527,0.0,-0.0,-0.0,-0.0,-0.0,Pyruvate dehydrogenase (dihydrolipoamide) reversible,{},adhlam[c] + coa[c] <=> accoa[c] + dhlam[c],Rv2215 or Rv2495c,{},PDHbr,Glycolysis/Gluconeogenesis,"Rv2215,Rv2495c"
528,0.0,0.006666666666666569,0.0,0.006666666666666569,0.0,Phosphofructokinase,{},atp[c] + f6p[c] --> adp[c] + fdp[c] + h[c],Rv2029c and Rv3010c,{},PFK,Glycolysis/Gluconeogenesis,"Rv3010c,Rv2029c"
529,0.15731900348702263,-0.0,0.022744483673784725,-0.15731900348702263,-0.1345745198132379,Phosphoglycerate dehydrogenase,{},3pg[c] + nad[c] --> 3php[c] + h[c] + nadh[c],Rv2996c and Rv0728c,{},PGCD,Glycolysis/Gluconeogenesis,"Rv0728c,Rv2996c"
530,-0.08416830093016982,0.0,-0.0036144352279129793,0.08416830093016982,0.08055386570225684,Glucose-6-phosphate isomerase,{},g6p[c] <=> f6p[c],Rv0946c,{},PGI,Glycolysis/Gluconeogenesis,Rv0946c
531,-0.46987894935244684,-1.0166666666666666,-0.9404659387758629,-0.5467877173142197,-0.4705869894234161,Phosphoglycerate kinase,{},3pg[c] + atp[c] <=> 13dpg[c] + adp[c],Rv1437,{},PGK,Glycolysis/Gluconeogenesis,Rv1437
532,-0.31255994586542424,-1.0166666666666666,-0.9177214551020783,-0.7041067208012424,-0.605161509236654,Phosphoglycerate mutase,{},2pg[c] <=> 3pg[c],Rv3214 or Rv0489,{},PGM,Glycolysis/Gluconeogenesis,"Rv3214,Rv0489"
533,-0.06607257429551211,0.0,-0.009552479700730388,0.06607257429551211,0.056520094594781724,Phosphoglucomutase,{},g1p[c] <=> g6p[c],Rv3068c or Rv3400,{},PGMT,Glycolysis/Gluconeogenesis,"Rv3400,Rv3068c"
534,0.010352803951923934,-0.01,-0.007057481887505263,-0.020352803951923935,-0.017410285839429197,Glucose-6-phosphate phosphatase,{},g6p[c] + h2o[c] <=> glc__D[c] + pi[c],Rv2702,{},G6PP,Glycolysis/Gluconeogenesis,Rv2702
535,0.15731900348702263,-0.0,0.022744483673784725,-0.15731900348702263,-0.1345745198132379,Phosphoserine transaminase,{},3php[c] + glu__L[c] --> akg[c] + pser__L[c],Rv0884c,{},PSERT,Glycolysis/Gluconeogenesis,Rv0884c
536,0.15019583397641978,-0.0,0.021714647423564108,-0.15019583397641978,-0.12848118655285568,Phosphoserine phosphatase (L-serine),{},h2o[c] + pser__L[c] --> pi[c] + ser__L[c],Rv0018c and Rv3042c and Rv0505c,{},PSP_L,Glycolysis/Gluconeogenesis,"Rv0018c,Rv3042c,Rv0505c"
537,0.24750944035801076,0.0,0.9083167415729401,-0.24750944035801076,0.6608073012149294,Pyruvate kinase,{},adp[c] + h[c] + pep[c] --> atp[c] + pyr[c],Rv1617,{},PYK,Glycolysis/Gluconeogenesis,Rv1617
538,0.0,0.0,0.0,0.0,0.0,Pyruvate decarboxylase,{},h[c] + pyr[c] --> acald[c] + co2[c],Rv0853c,{},PYRDC,Glycolysis/Gluconeogenesis,Rv0853c
539,-0.0,-0.0,-0.0,0.0,0.0,D-serine deaminase,{},ser__D[c] --> nh4[c] + pyr[c],Rv0069c,{},SERD_D,Glycolysis/Gluconeogenesis,Rv0069c
540,0.01692969061793195,-0.0,0.0024476195712329813,-0.01692969061793195,-0.014482071046698968,Threonine synthase,{},h2o[c] + phom[c] --> pi[c] + thr__L[c],Rv1295,{},THRS,Glycolysis/Gluconeogenesis,Rv1295
541,0.7741661620591761,1.0066666666666666,0.9759041898443443,0.2325005046074905,0.20173802778516825,Triose-phosphate isomerase,{},dhap[c] <=> g3p[c],Rv1438,{},TPI,Glycolysis/Gluconeogenesis,Rv1438
542,-0.0,-0.0,0.0,0.0,0.0,Alcohol dehydrogenase  reverse rxn  acetaldehyde   ethanol ,{},acald[c] + h[c] + nadh[c] <=> etoh[c] + nad[c],Rv3045 or Rv1530 or Rv0761c or Rv0162c or Rv1862 or Rv3086,{},ALCD2ir,Glycolysis/Gluconeogenesis,"Rv0162c,Rv1862,Rv0761c,Rv3045,Rv1530,Rv3086"
543,0.0,-0.0,0.0,-0.0,0.0,L-threonine dehydrogenase,{},nad[c] + thr__L[c] --> 2aobut[c] + h[c] + nadh[c],Rv2259,{},THRD,Glycolysis/Gluconeogenesis,Rv2259
544,0.0,-0.0,0.0,-0.0,0.0,Glyoxylate oxidase,{},glx[c] + h2o[c] + nad[c] --> 2.0 h[c] + nadh[c] + oxa[c],,{},GLXO1,Glyoxylate Metabolism,
545,0.0,0.0,0.0,0.0,0.0,Glycolate oxidase,{},glyclt[c] + o2[c] --> glx[c] + h2o2[c],Rv1257c,{},GLYCTO1,Glyoxylate Metabolism,Rv1257c
546,0.0,-0.0,0.0,-0.0,0.0,Glycolate oxidase,{},glyclt[c] + q8[c] --> glx[c] + q8h2[c],Rv1257c,{},GLYCTO2,Glyoxylate Metabolism,Rv1257c
547,0.00019959844513072717,0.0,2.8857057799517354e-05,-0.00019959844513072717,-0.00017074138733120983,Glycolate oxidase,{},glyclt[c] + mqn8[c] --> glx[c] + mql8[c],Rv1257c,{},GLYCTO3,Glyoxylate Metabolism,Rv1257c
548,0.0,0.0,-0.0,0.0,-0.0,Glycolate oxidase,{},2dmmq8[c] + glyclt[c] --> 2dmmql8[c] + glx[c],Rv1257c,{},GLYCTO4,Glyoxylate Metabolism,Rv1257c
549,0.0,0.0,0.0,0.0,0.0,Isocitrate lyase,{},icit[c] --> glx[c] + succ[c],Rv0467 or (Rv1915 and Rv1916),{},ICL,Glyoxylate Metabolism,"Rv1915,Rv1916,Rv0467"
550,0.0,0.0,-0.0,0.0,-0.0,OXACOAL,{},atp[c] + coa[c] + oxa[c] <=> amp[c] + oxalcoa[c] + ppi[c],,{},OXACOAL,Glyoxylate Metabolism,
551,-0.0,-0.0,-0.0,0.0,0.0,Oxalyl-CoA decarboxylase,{},h[c] + oxalcoa[c] --> co2[c] + forcoa[c],Rv0118c,{},OXCDC,Glyoxylate Metabolism,Rv0118c
552,-0.0,0.0,-0.0,0.0,0.0,Phosphoglycolate phosphatase,{},2pglyc[c] + h2o[c] --> glyclt[c] + pi[c],Rv2233,{},PGLYCP,Glyoxylate Metabolism,Rv2233
553,0.00019959844513072717,-0.0,2.8857057799517354e-05,-0.00019959844513072717,-0.00017074138733120983,Glycolaldehyde dehydrogenase,{},gcald[c] + h2o[c] + nad[c] --> glyclt[c] + 2.0 h[c] + nadh[c],,{},GCALDD,Glyoxylate Metabolism,
554,0.0,0.0,0.0,0.0,0.0,R_GLYDHDA_copy1,{},gly[c] + h2o[c] + nad[c] <-- glx[c] + h[c] + nadh[c] + nh4[c],,{},GLYDHDA_copy1,Glyoxylate Metabolism,
555,-0.00019959844513072717,0.0,-2.8857057799517354e-05,0.00019959844513072717,0.00017074138733120983,R_GLYDHDA_copy2,{},gly[c] + h2o[c] + nad[c] <-- glx[c] + h[c] + nadh[c] + nh4[c],Rv2780,{},GLYDHDA_copy2,Glyoxylate Metabolism,Rv2780
556,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,ATP phosphoribosyltransferase,{},atp[c] + prpp[c] --> ppi[c] + prbatp[c],Rv2121c,{},ATPPRT,Histidine Metabolism,Rv2121c
557,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Histidinol dehydrogenase,{},h2o[c] + histd[c] + 2.0 nad[c] --> 3.0 h[c] + his__L[c] + 2.0 nadh[c],Rv1599,{},HISTD,Histidine Metabolism,Rv1599
558,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Histidinol-phosphatase,{},h2o[c] + hisp[c] --> histd[c] + pi[c],Rv1601,{},HISTP,Histidine Metabolism,Rv1601
559,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Histidinol-phosphate transaminase,{},glu__L[c] + imacp[c] --> akg[c] + hisp[c],Rv3772 or Rv1600,{},HSTPT,Histidine Metabolism,"Rv1600,Rv3772"
560,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Imidazole-glycerol-3-phosphate synthase,{},gln__L[c] + prlp[c] --> aicar[c] + eig3p[c] + glu__L[c] + h[c],Rv1602 and Rv1605,{},IG3PS,Histidine Metabolism,"Rv1605,Rv1602"
561,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Imidazoleglycerol-phosphate dehydratase,{},eig3p[c] --> h2o[c] + imacp[c],Rv1601,{},IGPDH,Histidine Metabolism,Rv1601
562,0.0025104494436317334,-0.0,0.0003629496444734545,-0.0025104494436317334,-0.002147499799158279,Phosphoribosylanthranilate isomerase (irreversible),{},pran[c] --> 2cpr5p[c],Rv1603,{},PRAIi,Histidine Metabolism,Rv1603
563,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Phosphoribosyl-AMP cyclohydrolase,{},h2o[c] + prbamp[c] --> prfp[c],Rv1606,{},PRAMPC,Histidine Metabolism,Rv1606
564,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,Phosphoribosyl-ATP pyrophosphatase,{},h2o[c] + prbatp[c] --> h[c] + ppi[c] + prbamp[c],Rv2122c,{},PRATPP,Histidine Metabolism,Rv2122c
565,0.009345822946161726,-0.0,0.001351177624479119,-0.009345822946161726,-0.007994645321682606,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,{},prfp[c] --> prlp[c],Rv1603,{},PRMICI,Histidine Metabolism,Rv1603
566,-0.0,0.0,-0.0,0.0,0.0,Myo-inositol 1-phosphatase,{},h2o[c] + mi1p__D[c] --> inost[c] + pi[c],Rv1604 or Rv2131c or Rv2701c,{},MI1PP,Inositol phosphate metabolism,"Rv1604,Rv2131c,Rv2701c"
567,0.0,0.0,0.0,0.0,0.0,Myo Inositol 1 phosphate synthase,{},g6p[c] --> mi1p__D[c],Rv0046c,{},MI1PS,Inositol phosphate metabolism,Rv0046c
568,0.0015450167143400426,0.0,0.00022337166302940442,-0.0015450167143400426,-0.0013216450513106382,1D-myo-Inositol 3-phosphate phosphohydrolase,{},h2o[c] + mi3p__D[c] --> inost[c] + pi[c],Rv1604 or Rv2131c or Rv2701c,{},MI3PP,Inositol phosphate metabolism,"Rv1604,Rv2131c,Rv2701c"
569,0.003179228983847879,-0.0,0.00045963882376296903,-0.003179228983847879,-0.00271959016008491,1D-myo-inositol-3-phosphate lyase (isomerizing),{},g6p[c] <=> mi3p__D[c],Rv0046c,{},MI3PS,Inositol phosphate metabolism,Rv0046c
570,0.0016342122695078367,-0.0,0.00023626716073356463,-0.0016342122695078367,-0.0013979451087742722,MNXR61204,{},h[c] + mi3p__D[c] + uacgam[c] --> iacgam3p[c] + udp[c],Rv0486,{},NAGINSP,Inositol phosphate metabolism,Rv0486
571,-0.0,-0.0,-0.0,0.0,0.0,Ergoth c Demand reaction,{},ergoth[c] <=> ,,{},DM_ergoth_c,Intracellular demand,
572,0.0,-0.0,0.0,-0.0,0.0,Tbsinol c Demand reaction,{},tbsinol[c] <=> ,,{},DM_tbsinol_c,Intracellular demand,
573,0.0,-0.0,0.0,-0.0,0.0,Isotbsinol  13S c Demand reaction,{},isotbsinol_13S[c] <=> ,,{},DM_isotbsinol_13S_c,Intracellular demand,
574,0.0,-0.0,0.0,-0.0,0.0,Isotbsinol  13R c Demand reaction,{},isotbsinol_13R[c] <=> ,,{},DM_isotbsinol_13R_c,Intracellular demand,
575,-0.03854033902126408,0.0,-0.005571991254848066,0.03854033902126408,0.032968347766416016,Psd5p c Demand reaction,{},psd5p[c] <=> ,,{},DM_psd5p_c,Intracellular demand,
576,-0.0,-0.0,-0.0,0.0,0.0,Cpppg1 c Demand reaction,{},cpppg1[c] <=> ,,{},DM_cpppg1_c,Intracellular demand,
577,0.0,-0.0,0.0,-0.0,0.0,Scys  L c Demand reaction,{},scys__L[c] <=> ,,{},DM_scys__L_c,Intracellular demand,
578,-0.0,-0.0,0.0,0.0,0.0,Gmhep1p c Demand reaction,{},gmhep1p[c] <=> ,,{},DM_gmhep1p_c,Intracellular demand,
579,0.0,-0.0,-0.0,-0.0,-0.0,R00457,{},akg[c] + lys__L[c] <=> L2aadp6sa[c] + glu__L[c],Rv3290c,{},LAT,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Rv3290c
580,0.0,0.0,0.0,0.0,0.0,TMHAS5,{},tdm2[c] + tdm4[c] + tre[c] --> 2.0 h2o[c] + tmha5[c],,{},TMHAS5,Lipid metabolism,
581,0.0,0.0,0.0,0.0,0.0,TMHAS6,{},tdm3[c] + tdm4[c] + tre[c] --> 2.0 h2o[c] + tmha6[c],,{},TMHAS6,Lipid metabolism,
582,0.03143263839015886,-0.0,0.00454439142660718,-0.03143263839015886,-0.02688824696355168,R02661,{},fad[c] + ibcoa[c] --> 2mp2coa[c] + fadh2[c],Rv3140,{},FADE233,Lipid metabolism,Rv3140
583,0.03143263839015886,0.0,0.00454439142660718,-0.03143263839015886,-0.02688824696355168,BKDC,{},2mpdhl[c] + coa[c] + h[c] <=> dhlam[c] + ibcoa[c],Rv2495c,{},BKDC,Lipid metabolism,Rv2495c
584,0.03143263839015886,-0.0,0.00454439142660718,-0.03143263839015886,-0.02688824696355168,BKDA2,{},3mob[c] + lpam[c] --> 2mpdhl[c] + co2[c],Rv2497c and Rv2496c,{},BKDA2,Lipid metabolism,"Rv2497c,Rv2496c"
585,0.0007983937805229127,-0.0,0.00011542823119807737,-0.0007983937805229127,-0.0006829655493248353,PKS2,{},23.0 h[c] + hdcaMAS[c] + malcoa[c] + 7.0 mmcoa__S[c] + 15.0 nadph[c] --> 8.0 co2[c] + 7.0 coa[c] + 7.0 h2o[c] + hphthiocnylcoa[c] + mas[c] + 15.0 nadp[c],Rv3825c,{},PKS2,Lipid metabolism,Rv3825c
586,0.0007983937805229127,-0.0,0.00011542823119807737,-0.0007983937805229127,-0.0006829655493248353,MAS3,{},mas[c] + pmtcoa[c] --> coa[c] + hdcaMAS[c],Rv2940c,{},MAS3,Lipid metabolism,Rv2940c
587,-0.0,0.0,-0.0,0.0,0.0,PKS122,{},coa[c] + pmtri[c] --> h2o[c] + pmtricoa[c],Rv2048c,{},PKS122,Lipid metabolism,Rv2048c
588,0.0,0.0,0.0,0.0,0.0,PKS121,{},29.0 h[c] + hexcoa[c] + 5.0 malcoa[c] + 5.0 mmcoa__S[c] + 20.0 nadph[c] --> 10.0 co2[c] + 11.0 coa[c] + 8.0 h2o[c] + 20.0 nadp[c] + pmtri[c],Rv2048c,{},PKS121,Lipid metabolism,Rv2048c
589,-0.0,-0.0,-0.0,0.0,0.0,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),{},2mbcoa[c] + fad[c] --> 2mb2coa[c] + fadh2[c],Rv3140,{},ACOADH1,Lipid metabolism,Rv3140
590,-0.0,-0.0,-0.0,0.0,0.0,BKDC1,{},2mbdhl[c] + coa[c] <=> 2mbcoa[c] + dhlam[c],Rv2495c,{},BKDC1,Lipid metabolism,Rv2495c
591,0.0,-0.0,0.0,-0.0,0.0,3-Methyl-2-oxopentanoate:lipoamide oxidoreductase(decarboxylating and acceptor-2-methylpropanoylating),{},3mop[c] + h[c] + lpam[c] --> 2mbdhl[c] + co2[c],Rv2497c and Rv2496c,{},3M2OPLOXRD,Lipid metabolism,"Rv2497c,Rv2496c"
592,0.0,-0.0,0.0,-0.0,0.0,Phosphate acetyltransferase,{},pi[c] + ppcoa[c] <=> coa[c] + ppap[c],Rv0408,{},PTA2,Lipid metabolism,Rv0408
593,0.00147203853283912,-0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,R05611,{},hepdp[c] + ipdp[c] --> octdp[c] + ppi[c],,{},OPP,Lipid metabolism,
594,0.00147203853283912,-0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,Trans-hexaprenyltranstransferase,{},hexdp[c] + ipdp[c] --> hepdp[c] + ppi[c],Rv0562,{},HEXTT,Lipid metabolism,Rv0562
595,0.00147203853283912,-0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,Trans pentaprenyltranstransferase,{},ipdp[c] + pendp[c] --> hexdp[c] + ppi[c],,{},PPTT,Lipid metabolism,
596,0.00147203853283912,-0.0,0.00021282080127145515,-0.00147203853283912,-0.001259217731567665,Geranylgeranyltranstransferase,{},ggdp[c] + ipdp[c] --> pendp[c] + ppi[c],Rv3398c,{},GGTT,Lipid metabolism,Rv3398c
597,-0.0,0.0,-0.0,0.0,0.0,LIPY,{},10.0 h2o[c] + 9.0 tag_TB[c] --> 9.0 12dgr_TB[c] + arach[c] + 2.0 hdca[c] + 2.0 hexc[c] + 4.0 ocdca[c],Rv3097c,{},LIPY,Lipid metabolism,Rv3097c
598,-0.0,-0.0,-0.0,0.0,0.0,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",{},gmhep17bp[c] + h2o[c] --> gmhep1p[c] + pi[c],Rv0114,{},GMHEPPA,Lipopolysaccharide Biosynthesis / Recycling,Rv0114
599,0.000805005479017868,-0.0,0.00011638412123768645,-0.000805005479017868,-0.0006886213577801816,AACPS11,{},4hbz[c] + ACP[c] + atp[c] --> 4hbzACP[c] + amp[c] + ppi[c],,{},AACPS11,Membrane Metabolism,
600,0.0,0.0,0.0,0.0,0.0,D-alanine-D-alanine dipeptidase,{},alaala[c] + h2o[c] --> 2.0 ala__D[c],Rv3330 or Rv2911,{},ALAALAD,Membrane Metabolism,"Rv2911,Rv3330"
601,0.0,-0.0,0.0,-0.0,0.0,ARACHTA,{},ACP[c] + arachcoa[c] <=> arachACP[c] + coa[c],,{},ARACHTA,Membrane Metabolism,
602,0.000805005479017868,-0.0,0.00011638412123768645,-0.000805005479017868,-0.0006886213577801816,Chorismate pyruvate lyase,{},chor[c] --> 4hbz[c] + pyr[c],Rv2949c,{},CHRPL,Membrane Metabolism,Rv2949c
603,0.0,-0.0,0.0,-0.0,0.0,Fatty-acid--CoA ligase,{},arach[c] + atp[c] + coa[c] <=> amp[c] + arachcoa[c] + ppi[c],Rv0035 or Rv0099 or Rv0119 or Rv0166 or Rv0214 or Rv0270 or Rv0404 or Rv0551c or Rv0852 or Rv1058 or Rv1185c or Rv1193 or Rv1206 or Rv1427c or Rv1521 or Rv1529 or Rv1549 or Rv1550 or Rv1750c or Rv1925 or Rv2187 or Rv2505c or Rv2590 or Rv2930 or Rv2941 or Rv2948c or Rv2950c or Rv3089 or Rv3506 or Rv3513c or Rv3515c or Rv3561 or Rv3801c or Rv3826,{},FACOAL200,Membrane Metabolism,"Rv1521,Rv3826,Rv2187,Rv3089,Rv1206,Rv1529,Rv1750c,Rv0119,Rv0852,Rv0099,Rv1058,Rv3561,Rv2950c,Rv1427c,Rv0166,Rv0404,Rv3801c,Rv1550,Rv2930,Rv1193,Rv0035,Rv2590,Rv3513c,Rv2941,Rv0270,Rv1925,Rv1549,Rv1185c,Rv3506,Rv2505c,Rv0551c,Rv0214,Rv2948c,Rv3515c"
604,-0.000805005479017868,0.0,-0.00011638412123768645,0.000805005479017868,0.0006886213577801816,FACOALPHDCA,{},atp[c] + coa[c] + phdca[c] <=> amp[c] + phdcacoa[c] + ppi[c],,{},FACOALPHDCA,Membrane Metabolism,
